"Step","drqv2/run4 - train/score","drqv2/run4 - train/score__MIN","drqv2/run4 - train/score__MAX","drqv2/run3 - train/score","drqv2/run3 - train/score__MIN","drqv2/run3 - train/score__MAX","drqv2/run2 - train/score","drqv2/run2 - train/score__MIN","drqv2/run2 - train/score__MAX","drqv2/run1 - train/score","drqv2/run1 - train/score__MIN","drqv2/run1 - train/score__MAX","drqv2/run0 - train/score","drqv2/run0 - train/score__MIN","drqv2/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MAX"
"37","-38.5031623840332","-38.5031623840332","-38.5031623840332","-27.118473052978516","-27.118473052978516","-27.118473052978516","12.265336990356445","12.265336990356445","12.265336990356445","-10.9365234375","-10.9365234375","-10.9365234375","19.082746505737305","19.082746505737305","19.082746505737305","-37.079207852482796","-37.079207852482796","-37.079207852482796","-92.28926065564156","-92.28926065564156","-92.28926065564156","-89.53392040729523","-89.53392040729523","-89.53392040729523","-83.92662964761257","-83.92662964761257","-83.92662964761257","-79.91961944103241","-79.91961944103241","-79.91961944103241"
"38","-65.73646545410156","-65.73646545410156","-65.73646545410156","-2.7893619537353516","-2.7893619537353516","-2.7893619537353516","47.41856002807617","47.41856002807617","47.41856002807617","-40.23468017578125","-40.23468017578125","-40.23468017578125","37.25100326538086","37.25100326538086","37.25100326538086","-51.64939966797829","-51.64939966797829","-51.64939966797829","-70.0756304860115","-70.0756304860115","-70.0756304860115","-91.38265484571457","-91.38265484571457","-91.38265484571457","-79.49613651260734","-79.49613651260734","-79.49613651260734","-90.8260518014431","-90.8260518014431","-90.8260518014431"
"39","-88.1596908569336","-88.1596908569336","-88.1596908569336","-86.75790405273438","-86.75790405273438","-86.75790405273438","50.365840911865234","50.365840911865234","50.365840911865234","-80.5032730102539","-80.5032730102539","-80.5032730102539","53.350669860839844","53.350669860839844","53.350669860839844","-77.52060294151306","-77.52060294151306","-77.52060294151306","-88.60220636427402","-88.60220636427402","-88.60220636427402","-79.12774428725243","-79.12774428725243","-79.12774428725243","-94.51487931609154","-94.51487931609154","-94.51487931609154","-62.64472646568902","-62.64472646568902","-62.64472646568902"
"40","-93.93970489501953","-93.93970489501953","-93.93970489501953","-91.99671936035156","-91.99671936035156","-91.99671936035156","-94.94892883300781","-94.94892883300781","-94.94892883300781","-90.42008972167969","-90.42008972167969","-90.42008972167969","19.88532066345215","19.88532066345215","19.88532066345215","-93.06043004989624","-93.06043004989624","-93.06043004989624","-94.53326731920242","-94.53326731920242","-94.53326731920242","-88.53664588183165","-88.53664588183165","-88.53664588183165","-85.03277191519737","-85.03277191519737","-85.03277191519737","-95.41655698418617","-95.41655698418617","-95.41655698418617"
"41","-36.52207565307617","-36.52207565307617","-36.52207565307617","-30.966577529907227","-30.966577529907227","-30.966577529907227","-87.42179107666016","-87.42179107666016","-87.42179107666016","-37.189788818359375","-37.189788818359375","-37.189788818359375","52.75196075439453","52.75196075439453","52.75196075439453","-93.64827013015747","-93.64827013015747","-93.64827013015747","-95.95163026452065","-95.95163026452065","-95.95163026452065","-91.30396351218224","-91.30396351218224","-91.30396351218224","-77.66640747245401","-77.66640747245401","-77.66640747245401","-90.5926080942154","-90.5926080942154","-90.5926080942154"
"42","-0.4349460005760193","-0.4349460005760193","-0.4349460005760193","-90.49952697753906","-90.49952697753906","-90.49952697753906","52.5840950012207","52.5840950012207","52.5840950012207","-24.735506057739258","-24.735506057739258","-24.735506057739258","-26.13919448852539","-26.13919448852539","-26.13919448852539","-94.59925365447998","-94.59925365447998","-94.59925365447998","-86.45967587828636","-86.45967587828636","-86.45967587828636","-95.38958883285522","-95.38958883285522","-95.38958883285522","-84.7337988242507","-84.7337988242507","-84.7337988242507","-49.69840199500322","-49.69840199500322","-49.69840199500322"
"43","-80.2475814819336","-80.2475814819336","-80.2475814819336","-54.871192932128906","-54.871192932128906","-54.871192932128906","-77.34187316894531","-77.34187316894531","-77.34187316894531","57.811397552490234","57.811397552490234","57.811397552490234","26.317798614501953","26.317798614501953","26.317798614501953","-94.40578699111938","-94.40578699111938","-94.40578699111938","-65.54013348463923","-65.54013348463923","-65.54013348463923","-88.49977906048298","-88.49977906048298","-88.49977906048298","-61.6240191757679","-61.6240191757679","-61.6240191757679","-87.08744912967086","-87.08744912967086","-87.08744912967086"
"44","-21.15199089050293","-21.15199089050293","-21.15199089050293","-70.54049682617188","-70.54049682617188","-70.54049682617188","36.08243942260742","36.08243942260742","36.08243942260742","-92.19542694091797","-92.19542694091797","-92.19542694091797","-4.469387054443359","-4.469387054443359","-4.469387054443359","-94.82576766610146","-94.82576766610146","-94.82576766610146","-70.48388969898224","-70.48388969898224","-70.48388969898224","-91.07399552688003","-91.07399552688003","-91.07399552688003","-94.90886217355728","-94.90886217355728","-94.90886217355728","-91.87790215015411","-91.87790215015411","-91.87790215015411"
"45","-83.42341613769531","-83.42341613769531","-83.42341613769531","-81.30093383789062","-81.30093383789062","-81.30093383789062","53.395484924316406","53.395484924316406","53.395484924316406","32.1118049621582","32.1118049621582","32.1118049621582","-53.74076843261719","-53.74076843261719","-53.74076843261719","-88.48073881864548","-88.48073881864548","-88.48073881864548","-67.20597749948502","-67.20597749948502","-67.20597749948502","-84.30580769851804","-84.30580769851804","-84.30580769851804","-94.53506892174482","-94.53506892174482","-94.53506892174482","-83.09004032891244","-83.09004032891244","-83.09004032891244"
"46","-12.443330764770508","-12.443330764770508","-12.443330764770508","80.42937469482422","80.42937469482422","80.42937469482422","-95.62337493896484","-95.62337493896484","-95.62337493896484","18.866409301757812","18.866409301757812","18.866409301757812","-85.5726318359375","-85.5726318359375","-85.5726318359375","-94.59738504886627","-94.59738504886627","-94.59738504886627","-88.3305851072073","-88.3305851072073","-88.3305851072073","-78.72014262527227","-78.72014262527227","-78.72014262527227","-80.10763847827911","-80.10763847827911","-80.10763847827911","-97.523772418499","-97.523772418499","-97.523772418499"
"47","-67.73638153076172","-67.73638153076172","-67.73638153076172","32.6912956237793","32.6912956237793","32.6912956237793","43.89228820800781","43.89228820800781","43.89228820800781","34.61195755004883","34.61195755004883","34.61195755004883","-75.7559585571289","-75.7559585571289","-75.7559585571289","-80.38873764872551","-80.38873764872551","-80.38873764872551","-94.04979404807091","-94.04979404807091","-94.04979404807091","-82.50658465921879","-82.50658465921879","-82.50658465921879","-52.52296969294548","-52.52296969294548","-52.52296969294548","-94.18047145009041","-94.18047145009041","-94.18047145009041"
"48","-26.825210571289062","-26.825210571289062","-26.825210571289062","33.79462432861328","33.79462432861328","33.79462432861328","-80.40118408203125","-80.40118408203125","-80.40118408203125","-77.00798034667969","-77.00798034667969","-77.00798034667969","-86.57235717773438","-86.57235717773438","-86.57235717773438","-89.91706966608763","-89.91706966608763","-89.91706966608763","-91.28507764823735","-91.28507764823735","-91.28507764823735","-91.38800594955683","-91.38800594955683","-91.38800594955683","-90.49364551901817","-90.49364551901817","-90.49364551901817","-94.94329473376274","-94.94329473376274","-94.94329473376274"
"49","-20.21761131286621","-20.21761131286621","-20.21761131286621","62.97087860107422","62.97087860107422","62.97087860107422","28.726896286010742","28.726896286010742","28.726896286010742","-12.063343048095703","-12.063343048095703","-12.063343048095703","55.18796920776367","55.18796920776367","55.18796920776367","","","","","","","","","","","","","","",""
"50","-93.65583801269531","-93.65583801269531","-93.65583801269531","50.35354995727539","50.35354995727539","50.35354995727539","53.799739837646484","53.799739837646484","53.799739837646484","40.174461364746094","40.174461364746094","40.174461364746094","41.10791015625","41.10791015625","41.10791015625","-88.8882991373539","-88.8882991373539","-88.8882991373539","-78.24818760156631","-78.24818760156631","-78.24818760156631","-95.9989640712738","-95.9989640712738","-95.9989640712738","-84.08565653860569","-84.08565653860569","-84.08565653860569","-89.66181552410126","-89.66181552410126","-89.66181552410126"
"51","0.5267796516418457","0.5267796516418457","0.5267796516418457","41.6035270690918","41.6035270690918","41.6035270690918","46.58450698852539","46.58450698852539","46.58450698852539","-40.79205322265625","-40.79205322265625","-40.79205322265625","29.603410720825195","29.603410720825195","29.603410720825195","-82.11805848404765","-82.11805848404765","-82.11805848404765","-94.38009423017502","-94.38009423017502","-94.38009423017502","-96.06296199560165","-96.06296199560165","-96.06296199560165","-93.47622987627983","-93.47622987627983","-93.47622987627983","-95.12217503786087","-95.12217503786087","-95.12217503786087"
"52","22.592914581298828","22.592914581298828","22.592914581298828","55.157073974609375","55.157073974609375","55.157073974609375","56.30927658081055","56.30927658081055","56.30927658081055","28.362728118896484","28.362728118896484","28.362728118896484","73.6019287109375","73.6019287109375","73.6019287109375","-89.55606299638748","-89.55606299638748","-89.55606299638748","-96.84908747673035","-96.84908747673035","-96.84908747673035","-94.27682228386402","-94.27682228386402","-94.27682228386402","-95.76385732740164","-95.76385732740164","-95.76385732740164","-95.97695457935333","-95.97695457935333","-95.97695457935333"
"53","70.25336456298828","70.25336456298828","70.25336456298828","17.223960876464844","17.223960876464844","17.223960876464844","36.69676208496094","36.69676208496094","36.69676208496094","6.485795497894287","6.485795497894287","6.485795497894287","47.16804504394531","47.16804504394531","47.16804504394531","-85.29988437891006","-85.29988437891006","-85.29988437891006","-92.85575348138809","-92.85575348138809","-92.85575348138809","-79.85797106754035","-79.85797106754035","-79.85797106754035","-91.44634860754013","-91.44634860754013","-91.44634860754013","-94.71227899193764","-94.71227899193764","-94.71227899193764"
"54","-3.435049057006836","-3.435049057006836","-3.435049057006836","13.534625053405762","13.534625053405762","13.534625053405762","7.424809455871582","7.424809455871582","7.424809455871582","37.401241302490234","37.401241302490234","37.401241302490234","-55.93315505981445","-55.93315505981445","-55.93315505981445","-92.79960626363754","-92.79960626363754","-92.79960626363754","-96.34822506830096","-96.34822506830096","-96.34822506830096","-79.10910193622112","-79.10910193622112","-79.10910193622112","-93.9273376762867","-93.9273376762867","-93.9273376762867","-93.39944982901216","-93.39944982901216","-93.39944982901216"
"55","37.0374755859375","37.0374755859375","37.0374755859375","34.39008712768555","34.39008712768555","34.39008712768555","-80.9175796508789","-80.9175796508789","-80.9175796508789","60.95221710205078","60.95221710205078","60.95221710205078","-47.685829162597656","-47.685829162597656","-47.685829162597656","-85.2872246413026","-85.2872246413026","-85.2872246413026","-86.76552244089544","-86.76552244089544","-86.76552244089544","-94.1225762963295","-94.1225762963295","-94.1225762963295","-95.49100050330162","-95.49100050330162","-95.49100050330162","-95.91207456588745","-95.91207456588745","-95.91207456588745"
"56","","","","","","","","","","","","","","","","-88.97338938713074","-88.97338938713074","-88.97338938713074","-83.84119853377342","-83.84119853377342","-83.84119853377342","-86.8746830523014","-86.8746830523014","-86.8746830523014","-94.1585066318512","-94.1585066318512","-94.1585066318512","-94.74368397891521","-94.74368397891521","-94.74368397891521"
"57","39.48351287841797","39.48351287841797","39.48351287841797","35.342132568359375","35.342132568359375","35.342132568359375","46.14145278930664","46.14145278930664","46.14145278930664","37.12405776977539","37.12405776977539","37.12405776977539","40.189571380615234","40.189571380615234","40.189571380615234","-97.08688747882843","-97.08688747882843","-97.08688747882843","-88.88971827924252","-88.88971827924252","-88.88971827924252","-95.7509039901197","-95.7509039901197","-95.7509039901197","-73.42979425191879","-73.42979425191879","-73.42979425191879","-92.44571617245674","-92.44571617245674","-92.44571617245674"
"58","27.217708587646484","27.217708587646484","27.217708587646484","60.60802459716797","60.60802459716797","60.60802459716797","68.91846466064453","68.91846466064453","68.91846466064453","8.048419952392578","8.048419952392578","8.048419952392578","29.87694549560547","29.87694549560547","29.87694549560547","-86.30213518440723","-86.30213518440723","-86.30213518440723","-94.6775614283979","-94.6775614283979","-94.6775614283979","-92.87569457292557","-92.87569457292557","-92.87569457292557","-95.02519616484642","-95.02519616484642","-95.02519616484642","-88.74137079715729","-88.74137079715729","-88.74137079715729"
"59","43.727142333984375","43.727142333984375","43.727142333984375","76.37857055664062","76.37857055664062","76.37857055664062","-26.34856414794922","-26.34856414794922","-26.34856414794922","55.72522735595703","55.72522735595703","55.72522735595703","63.979637145996094","63.979637145996094","63.979637145996094","-93.44964918494225","-93.44964918494225","-93.44964918494225","-93.28757777065039","-93.28757777065039","-93.28757777065039","-97.68383890390396","-97.68383890390396","-97.68383890390396","-95.37930691242218","-95.37930691242218","-95.37930691242218","-95.40003621578217","-95.40003621578217","-95.40003621578217"
"60","57.918006896972656","57.918006896972656","57.918006896972656","-70.41842651367188","-70.41842651367188","-70.41842651367188","57.574951171875","57.574951171875","57.574951171875","22.712133407592773","22.712133407592773","22.712133407592773","47.680904388427734","47.680904388427734","47.680904388427734","-90.78518925607204","-90.78518925607204","-90.78518925607204","-95.95455327630043","-95.95455327630043","-95.95455327630043","-89.10645318031311","-89.10645318031311","-89.10645318031311","-93.32358986139297","-93.32358986139297","-93.32358986139297","-95.7994386702776","-95.7994386702776","-95.7994386702776"
"61","4.446028232574463","4.446028232574463","4.446028232574463","65.41863250732422","65.41863250732422","65.41863250732422","44.622440338134766","44.622440338134766","44.622440338134766","43.1936149597168","43.1936149597168","43.1936149597168","21.761642456054688","21.761642456054688","21.761642456054688","-82.86479188408703","-82.86479188408703","-82.86479188408703","-94.75410789251328","-94.75410789251328","-94.75410789251328","-93.41555977798998","-93.41555977798998","-93.41555977798998","-94.68759873509407","-94.68759873509407","-94.68759873509407","-95.7967418730259","-95.7967418730259","-95.7967418730259"
"62","32.812255859375","32.812255859375","32.812255859375","63.692989349365234","63.692989349365234","63.692989349365234","48.066856384277344","48.066856384277344","48.066856384277344","42.47614288330078","42.47614288330078","42.47614288330078","59.97073745727539","59.97073745727539","59.97073745727539","-95.21115680038929","-95.21115680038929","-95.21115680038929","-92.89716699719429","-92.89716699719429","-92.89716699719429","-90.96973875164986","-90.96973875164986","-90.96973875164986","-94.22802269458771","-94.22802269458771","-94.22802269458771","-92.9698546230793","-92.9698546230793","-92.9698546230793"
"63","","","","","","","","","","","","","","","","-94.74965590238571","-94.74965590238571","-94.74965590238571","-96.61666670441628","-96.61666670441628","-96.61666670441628","-96.84982961416245","-96.84982961416245","-96.84982961416245","-87.91458281874657","-87.91458281874657","-87.91458281874657","-94.56456083059311","-94.56456083059311","-94.56456083059311"
"64","14.819169998168945","14.819169998168945","14.819169998168945","71.18220520019531","71.18220520019531","71.18220520019531","54.709388732910156","54.709388732910156","54.709388732910156","29.11985969543457","29.11985969543457","29.11985969543457","63.45679473876953","63.45679473876953","63.45679473876953","-96.15294218063354","-96.15294218063354","-96.15294218063354","-96.83729568868876","-96.83729568868876","-96.83729568868876","-96.70514699816704","-96.70514699816704","-96.70514699816704","-86.70086658000946","-86.70086658000946","-86.70086658000946","-96.04414170980453","-96.04414170980453","-96.04414170980453"
"65","6.939877986907959","6.939877986907959","6.939877986907959","58.238460540771484","58.238460540771484","58.238460540771484","76.50121307373047","76.50121307373047","76.50121307373047","39.638641357421875","39.638641357421875","39.638641357421875","0.6283054351806641","0.6283054351806641","0.6283054351806641","-93.534404784441","-93.534404784441","-93.534404784441","-96.38441699743271","-96.38441699743271","-96.38441699743271","-94.52536363899708","-94.52536363899708","-94.52536363899708","-77.74952138960361","-77.74952138960361","-77.74952138960361","-91.4107139930129","-91.4107139930129","-91.4107139930129"
"66","-29.95330238342285","-29.95330238342285","-29.95330238342285","19.658916473388672","19.658916473388672","19.658916473388672","45.691322326660156","45.691322326660156","45.691322326660156","56.20674514770508","56.20674514770508","56.20674514770508","60.40411376953125","60.40411376953125","60.40411376953125","-93.77702960371971","-93.77702960371971","-93.77702960371971","-95.89737206697464","-95.89737206697464","-95.89737206697464","-95.31910738348961","-95.31910738348961","-95.31910738348961","-82.61489579081535","-82.61489579081535","-82.61489579081535","-81.70485085248947","-81.70485085248947","-81.70485085248947"
"67","31.12589454650879","31.12589454650879","31.12589454650879","-91.78466033935547","-91.78466033935547","-91.78466033935547","32.45320129394531","32.45320129394531","32.45320129394531","30.70281219482422","30.70281219482422","30.70281219482422","28.292455673217773","28.292455673217773","28.292455673217773","-94.86686950922012","-94.86686950922012","-94.86686950922012","-87.1229707300663","-87.1229707300663","-87.1229707300663","-88.55611860752106","-88.55611860752106","-88.55611860752106","-82.10653410106897","-82.10653410106897","-82.10653410106897","-96.95218420028687","-96.95218420028687","-96.95218420028687"
"68","9.651686668395996","9.651686668395996","9.651686668395996","51.67772674560547","51.67772674560547","51.67772674560547","29.555673599243164","29.555673599243164","29.555673599243164","29.166284561157227","29.166284561157227","29.166284561157227","24.00082778930664","24.00082778930664","24.00082778930664","-96.05868655443192","-96.05868655443192","-96.05868655443192","-95.47048437595367","-95.47048437595367","-95.47048437595367","-84.44645328074694","-84.44645328074694","-84.44645328074694","-80.01503613591194","-80.01503613591194","-80.01503613591194","-94.07431933283806","-94.07431933283806","-94.07431933283806"
"69","36.70134353637695","36.70134353637695","36.70134353637695","55.988990783691406","55.988990783691406","55.988990783691406","28.134492874145508","28.134492874145508","28.134492874145508","23.36552619934082","23.36552619934082","23.36552619934082","35.17624282836914","35.17624282836914","35.17624282836914","-95.52249193191528","-95.52249193191528","-95.52249193191528","-89.44256688281894","-89.44256688281894","-89.44256688281894","-96.24685549736023","-96.24685549736023","-96.24685549736023","-95.86783447861671","-95.86783447861671","-95.86783447861671","-95.15135781466961","-95.15135781466961","-95.15135781466961"
"70","14.30396556854248","14.30396556854248","14.30396556854248","37.066829681396484","37.066829681396484","37.066829681396484","33.38151550292969","33.38151550292969","33.38151550292969","43.47394561767578","43.47394561767578","43.47394561767578","26.34358024597168","26.34358024597168","26.34358024597168","-90.60172437876463","-90.60172437876463","-90.60172437876463","-88.88170689344406","-88.88170689344406","-88.88170689344406","-96.62592798471451","-96.62592798471451","-96.62592798471451","-92.08225591480732","-92.08225591480732","-92.08225591480732","-89.15784884244204","-89.15784884244204","-89.15784884244204"
"71","32.73206329345703","32.73206329345703","32.73206329345703","46.413028717041016","46.413028717041016","46.413028717041016","26.091541290283203","26.091541290283203","26.091541290283203","57.20834732055664","57.20834732055664","57.20834732055664","36.44396209716797","36.44396209716797","36.44396209716797","-92.419230312109","-92.419230312109","-92.419230312109","-93.90074666030705","-93.90074666030705","-93.90074666030705","-95.52001458406448","-95.52001458406448","-95.52001458406448","-83.90202407538891","-83.90202407538891","-83.90202407538891","-78.34756621718407","-78.34756621718407","-78.34756621718407"
"72","31.137056350708008","31.137056350708008","31.137056350708008","60.05685043334961","60.05685043334961","60.05685043334961","72.92078399658203","72.92078399658203","72.92078399658203","58.846649169921875","58.846649169921875","58.846649169921875","60.030479431152344","60.030479431152344","60.030479431152344","-83.6384268142283","-83.6384268142283","-83.6384268142283","-91.23538591526449","-91.23538591526449","-91.23538591526449","-94.93283200263977","-94.93283200263977","-94.93283200263977","-95.14955145120621","-95.14955145120621","-95.14955145120621","-91.49272361397743","-91.49272361397743","-91.49272361397743"
"73","33.23923110961914","33.23923110961914","33.23923110961914","36.03853988647461","36.03853988647461","36.03853988647461","43.15633010864258","43.15633010864258","43.15633010864258","40.69251251220703","40.69251251220703","40.69251251220703","70.11155700683594","70.11155700683594","70.11155700683594","-95.4747636988759","-95.4747636988759","-95.4747636988759","-93.03126440942287","-93.03126440942287","-93.03126440942287","-91.91508192569017","-91.91508192569017","-91.91508192569017","-91.75592218339443","-91.75592218339443","-91.75592218339443","-95.25694698095322","-95.25694698095322","-95.25694698095322"
"74","58.90652847290039","58.90652847290039","58.90652847290039","56.9052619934082","56.9052619934082","56.9052619934082","-5.109807014465332","-5.109807014465332","-5.109807014465332","62.52937316894531","62.52937316894531","62.52937316894531","68.63276672363281","68.63276672363281","68.63276672363281","-96.1342279240489","-96.1342279240489","-96.1342279240489","-97.0516884624958","-97.0516884624958","-97.0516884624958","-93.84029221534729","-93.84029221534729","-93.84029221534729","-93.94569654762745","-93.94569654762745","-93.94569654762745","-96.84273402392864","-96.84273402392864","-96.84273402392864"
"75","35.475799560546875","35.475799560546875","35.475799560546875","-9.245970726013184","-9.245970726013184","-9.245970726013184","29.09874725341797","29.09874725341797","29.09874725341797","37.36035919189453","37.36035919189453","37.36035919189453","50.83443832397461","50.83443832397461","50.83443832397461","-95.34534237440675","-95.34534237440675","-95.34534237440675","-87.91272626817226","-87.91272626817226","-87.91272626817226","-92.16079072654247","-92.16079072654247","-92.16079072654247","-96.57407712936401","-96.57407712936401","-96.57407712936401","-90.9960225224495","-90.9960225224495","-90.9960225224495"
"76","32.54757308959961","32.54757308959961","32.54757308959961","48.501827239990234","48.501827239990234","48.501827239990234","3.417781352996826","3.417781352996826","3.417781352996826","59.28331756591797","59.28331756591797","59.28331756591797","67.30989074707031","67.30989074707031","67.30989074707031","-79.15092021226883","-79.15092021226883","-79.15092021226883","-96.12224851548672","-96.12224851548672","-96.12224851548672","-83.25927329063416","-83.25927329063416","-83.25927329063416","-96.82101142406464","-96.82101142406464","-96.82101142406464","-85.70161816477776","-85.70161816477776","-85.70161816477776"
