"Step","dreamerv3/medium/ih_15/room3/run4 - train/score","dreamerv3/medium/ih_15/room3/run4 - train/score__MIN","dreamerv3/medium/ih_15/room3/run4 - train/score__MAX","dreamerv3/medium/ih_15/room3/run3 - train/score","dreamerv3/medium/ih_15/room3/run3 - train/score__MIN","dreamerv3/medium/ih_15/room3/run3 - train/score__MAX","dreamerv3/medium/ih_15/room3/run2 - train/score","dreamerv3/medium/ih_15/room3/run2 - train/score__MIN","dreamerv3/medium/ih_15/room3/run2 - train/score__MAX","dreamerv3/medium/ih_15/room3/run1 - train/score","dreamerv3/medium/ih_15/room3/run1 - train/score__MIN","dreamerv3/medium/ih_15/room3/run1 - train/score__MAX","dreamerv3/medium/ih_15/room3/run0 - train/score","dreamerv3/medium/ih_15/room3/run0 - train/score__MIN","dreamerv3/medium/ih_15/room3/run0 - train/score__MAX","dreamerv3/medium/ih_15/room2/run4 - train/score","dreamerv3/medium/ih_15/room2/run4 - train/score__MIN","dreamerv3/medium/ih_15/room2/run4 - train/score__MAX","dreamerv3/medium/ih_15/room2/run3 - train/score","dreamerv3/medium/ih_15/room2/run3 - train/score__MIN","dreamerv3/medium/ih_15/room2/run3 - train/score__MAX","dreamerv3/medium/ih_15/room2/run2 - train/score","dreamerv3/medium/ih_15/room2/run2 - train/score__MIN","dreamerv3/medium/ih_15/room2/run2 - train/score__MAX","dreamerv3/medium/ih_15/room2/run1 - train/score","dreamerv3/medium/ih_15/room2/run1 - train/score__MIN","dreamerv3/medium/ih_15/room2/run1 - train/score__MAX","dreamerv3/medium/ih_15/room2/run0 - train/score","dreamerv3/medium/ih_15/room2/run0 - train/score__MIN","dreamerv3/medium/ih_15/room2/run0 - train/score__MAX"
"400","","","","-2.695098787546158","-2.695098787546158","-2.695098787546158","-61.86891817959258","-61.86891817959258","-61.86891817959258","-74.96217356529087","-74.96217356529087","-74.96217356529087","-46.51481628417969","-46.51481628417969","-46.51481628417969","56.75955743063241","56.75955743063241","56.75955743063241","-18.235515786334872","-18.235515786334872","-18.235515786334872","-44.285211278591305","-44.285211278591305","-44.285211278591305","61.535574957728386","61.535574957728386","61.535574957728386","36.39472454786301","36.39472454786301","36.39472454786301"
"401","-25.786474793567322","-25.786474793567322","-25.786474793567322","-18.91614294797182","-18.91614294797182","-18.91614294797182","7.307873031604686","7.307873031604686","7.307873031604686","-19.713949613273144","-19.713949613273144","-19.713949613273144","-26.820471288869157","-26.820471288869157","-26.820471288869157","40.631927855312824","40.631927855312824","40.631927855312824","33.56707603856921","33.56707603856921","33.56707603856921","-37.618044088594615","-37.618044088594615","-37.618044088594615","53.21319888532162","53.21319888532162","53.21319888532162","-4.893434668425471","-4.893434668425471","-4.893434668425471"
"402","-79.53199866972864","-79.53199866972864","-79.53199866972864","-8.414965249598026","-8.414965249598026","-8.414965249598026","-100","-100","-100","-50.29444178938866","-50.29444178938866","-50.29444178938866","-88.61087629199028","-88.61087629199028","-88.61087629199028","-9.673174362629652","-9.673174362629652","-9.673174362629652","-47.76576306857169","-47.76576306857169","-47.76576306857169","-22.842638107482344","-22.842638107482344","-22.842638107482344","-54.25873823091388","-54.25873823091388","-54.25873823091388","27.86242821253836","27.86242821253836","27.86242821253836"
"403","-92.21850575506687","-92.21850575506687","-92.21850575506687","45.85291086696088","45.85291086696088","45.85291086696088","-10.525834229774773","-10.525834229774773","-10.525834229774773","","","","-46.70440511405468","-46.70440511405468","-46.70440511405468","1.7947291943710297","1.7947291943710297","1.7947291943710297","-61.02409850433469","-61.02409850433469","-61.02409850433469","25.73778134584427","25.73778134584427","25.73778134584427","27.342751282267272","27.342751282267272","27.342751282267272","-97.37669986486435","-97.37669986486435","-97.37669986486435"
"404","-42.279786728322506","-42.279786728322506","-42.279786728322506","-76.6599268913269","-76.6599268913269","-76.6599268913269","8.564229336450808","8.564229336450808","8.564229336450808","-74.58929010108113","-74.58929010108113","-74.58929010108113","13.830907680094242","13.830907680094242","13.830907680094242","-92.54913917556405","-92.54913917556405","-92.54913917556405","-59.862445920705795","-59.862445920705795","-59.862445920705795","-1.2555730789899826","-1.2555730789899826","-1.2555730789899826","22.34948964882642","22.34948964882642","22.34948964882642","-65.01557187084109","-65.01557187084109","-65.01557187084109"
"405","-40.58650441467762","-40.58650441467762","-40.58650441467762","-9.35332073457539","-9.35332073457539","-9.35332073457539","-62.35414224117994","-62.35414224117994","-62.35414224117994","-55.12632569670677","-55.12632569670677","-55.12632569670677","-20.892117875162512","-20.892117875162512","-20.892117875162512","-2.0714817605912685","-2.0714817605912685","-2.0714817605912685","35.13292313180864","35.13292313180864","35.13292313180864","-30.952542901039124","-30.952542901039124","-30.952542901039124","-4.004726588726044","-4.004726588726044","-4.004726588726044","-56.22806242131628","-56.22806242131628","-56.22806242131628"
"406","-23.81689415720757","-23.81689415720757","-23.81689415720757","-36.21944089978933","-36.21944089978933","-36.21944089978933","3.922484442591667","3.922484442591667","3.922484442591667","-14.905844956636429","-14.905844956636429","-14.905844956636429","2.826700823381543","2.826700823381543","2.826700823381543","29.191142193973064","29.191142193973064","29.191142193973064","-24.944798344746232","-24.944798344746232","-24.944798344746232","-25.48230866668746","-25.48230866668746","-25.48230866668746","-15.129202872514725","-15.129202872514725","-15.129202872514725","-59.5773075572215","-59.5773075572215","-59.5773075572215"
"407","-65.58579519018531","-65.58579519018531","-65.58579519018531","-85.95343372225761","-85.95343372225761","-85.95343372225761","-88.5108048915863","-88.5108048915863","-88.5108048915863","-0.672705888748169","-0.672705888748169","-0.672705888748169","18.325593769550323","18.325593769550323","18.325593769550323","-89.81193030625582","-89.81193030625582","-89.81193030625582","31.802207498811185","31.802207498811185","31.802207498811185","-62.745901755057275","-62.745901755057275","-62.745901755057275","33.01187167689204","33.01187167689204","33.01187167689204","-8.93087705038488","-8.93087705038488","-8.93087705038488"
"408","-26.076448472682387","-26.076448472682387","-26.076448472682387","-78.54129357635975","-78.54129357635975","-78.54129357635975","-2.714925764128566","-2.714925764128566","-2.714925764128566","-91.30481326580048","-91.30481326580048","-91.30481326580048","-51.64311942644417","-51.64311942644417","-51.64311942644417","-39.692812946625054","-39.692812946625054","-39.692812946625054","-5.888638756237924","-5.888638756237924","-5.888638756237924","-35.286495736800134","-35.286495736800134","-35.286495736800134","39.15019690990448","39.15019690990448","39.15019690990448","46.9536640830338","46.9536640830338","46.9536640830338"
"409","-91.6454248726368","-91.6454248726368","-91.6454248726368","-51.900183310732245","-51.900183310732245","-51.900183310732245","-18.32370112556964","-18.32370112556964","-18.32370112556964","-69.96842853468843","-69.96842853468843","-69.96842853468843","-95.10166615247726","-95.10166615247726","-95.10166615247726","42.21712797880173","42.21712797880173","42.21712797880173","-69.90419775247574","-69.90419775247574","-69.90419775247574","-11.925285756587982","-11.925285756587982","-11.925285756587982","38.349901512265205","38.349901512265205","38.349901512265205","-22.50381511449814","-22.50381511449814","-22.50381511449814"
"410","-92.52864670753479","-92.52864670753479","-92.52864670753479","36.50196331739426","36.50196331739426","36.50196331739426","-79.38239980489016","-79.38239980489016","-79.38239980489016","-11.277098294347525","-11.277098294347525","-11.277098294347525","","","","","","","","","","","","","","","","","",""
"411","","","","","","","","","","","","","-51.131468899548054","-51.131468899548054","-51.131468899548054","7.163959085504757","7.163959085504757","7.163959085504757","-65.56087946146727","-65.56087946146727","-65.56087946146727","-65.9621950685978","-65.9621950685978","-65.9621950685978","19.480690668337047","19.480690668337047","19.480690668337047","34.13461645320058","34.13461645320058","34.13461645320058"
"412","-63.813142359256744","-63.813142359256744","-63.813142359256744","38.19922740384936","38.19922740384936","38.19922740384936","-57.22328779101372","-57.22328779101372","-57.22328779101372","-60.51211755722761","-60.51211755722761","-60.51211755722761","-51.74995291233063","-51.74995291233063","-51.74995291233063","1.1736210635863245","1.1736210635863245","1.1736210635863245","45.53803414106369","45.53803414106369","45.53803414106369","-8.408660507760942","-8.408660507760942","-8.408660507760942","-23.848215124569833","-23.848215124569833","-23.848215124569833","-80.36852677166462","-80.36852677166462","-80.36852677166462"
"413","45.13029566407204","45.13029566407204","45.13029566407204","-22.613125421106815","-22.613125421106815","-22.613125421106815","-25.504904756788164","-25.504904756788164","-25.504904756788164","6.3454941883683205","6.3454941883683205","6.3454941883683205","-15.406913172453642","-15.406913172453642","-15.406913172453642","40.169657718390226","40.169657718390226","40.169657718390226","-56.05520152300596","-56.05520152300596","-56.05520152300596","35.6082116086036","35.6082116086036","35.6082116086036","40.56552392244339","40.56552392244339","40.56552392244339","-49.73790029063821","-49.73790029063821","-49.73790029063821"
"414","23.493891329620965","23.493891329620965","23.493891329620965","14.009612295776606","14.009612295776606","14.009612295776606","-83.44458241760731","-83.44458241760731","-83.44458241760731","-1.8199047297239304","-1.8199047297239304","-1.8199047297239304","-98.44790154695511","-98.44790154695511","-98.44790154695511","-18.50901318155229","-18.50901318155229","-18.50901318155229","34.16801364533603","34.16801364533603","34.16801364533603","-76.58562964946032","-76.58562964946032","-76.58562964946032","38.410278759896755","38.410278759896755","38.410278759896755","-54.06155533250421","-54.06155533250421","-54.06155533250421"
"415","-70.3954818174243","-70.3954818174243","-70.3954818174243","-99.5934596657753","-99.5934596657753","-99.5934596657753","-57.27138848695904","-57.27138848695904","-57.27138848695904","-32.69857829809189","-32.69857829809189","-32.69857829809189","7.018800497986376","7.018800497986376","7.018800497986376","-45.9404183216393","-45.9404183216393","-45.9404183216393","-41.30777085199952","-41.30777085199952","-41.30777085199952","45.283105347305536","45.283105347305536","45.283105347305536","-1.1818161457777023","-1.1818161457777023","-1.1818161457777023","-6.498397392220795","-6.498397392220795","-6.498397392220795"
"416","-46.151694897562265","-46.151694897562265","-46.151694897562265","-99.13548082113266","-99.13548082113266","-99.13548082113266","-61.84434172511101","-61.84434172511101","-61.84434172511101","-54.938076201826334","-54.938076201826334","-54.938076201826334","-42.02115949802101","-42.02115949802101","-42.02115949802101","15.13373750448227","15.13373750448227","15.13373750448227","30.436872218269855","30.436872218269855","30.436872218269855","-71.18289357423782","-71.18289357423782","-71.18289357423782","-57.43212291970849","-57.43212291970849","-57.43212291970849","-36.94990293029696","-36.94990293029696","-36.94990293029696"
"417","-57.551828011870384","-57.551828011870384","-57.551828011870384","-99.03745520114899","-99.03745520114899","-99.03745520114899","-42.71047995612025","-42.71047995612025","-42.71047995612025","-73.22982342541218","-73.22982342541218","-73.22982342541218","-76.3185915928334","-76.3185915928334","-76.3185915928334","18.69884035922587","18.69884035922587","18.69884035922587","-73.42214500904083","-73.42214500904083","-73.42214500904083","-16.474350084346952","-16.474350084346952","-16.474350084346952","47.16820665448904","47.16820665448904","47.16820665448904","-71.44098021415994","-71.44098021415994","-71.44098021415994"
"418","-29.315089323557913","-29.315089323557913","-29.315089323557913","-99.21794351935387","-99.21794351935387","-99.21794351935387","-40.07294021779671","-40.07294021779671","-40.07294021779671","-69.3186548165977","-69.3186548165977","-69.3186548165977","46.1349313557148","46.1349313557148","46.1349313557148","44.54688053578138","44.54688053578138","44.54688053578138","48.7850637473166","48.7850637473166","48.7850637473166","27.680725183803588","27.680725183803588","27.680725183803588","41.84807969862595","41.84807969862595","41.84807969862595","-10.984880913165398","-10.984880913165398","-10.984880913165398"
"419","-47.68690572679043","-47.68690572679043","-47.68690572679043","-40.64129173755646","-40.64129173755646","-40.64129173755646","-67.45745338499546","-67.45745338499546","-67.45745338499546","31.94420314207673","31.94420314207673","31.94420314207673","28.851174041628838","28.851174041628838","28.851174041628838","-74.20540121942759","-74.20540121942759","-74.20540121942759","1.2044556066393852","1.2044556066393852","1.2044556066393852","11.642907604575157","11.642907604575157","11.642907604575157","-16.633855579886585","-16.633855579886585","-16.633855579886585","-11.322160038165748","-11.322160038165748","-11.322160038165748"
"420","-32.39113464951515","-32.39113464951515","-32.39113464951515","-100","-100","-100","-40.36996083334088","-40.36996083334088","-40.36996083334088","-40.83789197914302","-40.83789197914302","-40.83789197914302","19.547376096248627","19.547376096248627","19.547376096248627","-71.94699003174901","-71.94699003174901","-71.94699003174901","49.76962254429236","49.76962254429236","49.76962254429236","1.536245934665203","1.536245934665203","1.536245934665203","-22.525073863565922","-22.525073863565922","-22.525073863565922","-19.69085551146418","-19.69085551146418","-19.69085551146418"
"421","-70.95546023920178","-70.95546023920178","-70.95546023920178","13.466509156860411","13.466509156860411","13.466509156860411","23.601378006860614","23.601378006860614","23.601378006860614","-26.76497318316251","-26.76497318316251","-26.76497318316251","45.627130806446075","45.627130806446075","45.627130806446075","22.32665889756754","22.32665889756754","22.32665889756754","55.692412266507745","55.692412266507745","55.692412266507745","-38.64348699524999","-38.64348699524999","-38.64348699524999","-40.581876932643354","-40.581876932643354","-40.581876932643354","9.219690904021263","9.219690904021263","9.219690904021263"
"422","-33.42063274793327","-33.42063274793327","-33.42063274793327","-97.77023261785507","-97.77023261785507","-97.77023261785507","-95.46586894989014","-95.46586894989014","-95.46586894989014","22.091122798621655","22.091122798621655","22.091122798621655","-92.87920342385769","-92.87920342385769","-92.87920342385769","39.87946538813412","39.87946538813412","39.87946538813412","50.3683657348156","50.3683657348156","50.3683657348156","-92.60971652716398","-92.60971652716398","-92.60971652716398","-13.195161858398933","-13.195161858398933","-13.195161858398933","-41.12842448987067","-41.12842448987067","-41.12842448987067"
"423","-75.96691089868546","-75.96691089868546","-75.96691089868546","-80.24483625590801","-80.24483625590801","-80.24483625590801","-97.27264848351479","-97.27264848351479","-97.27264848351479","-88.21727757155895","-88.21727757155895","-88.21727757155895","30.956664610654116","30.956664610654116","30.956664610654116","-36.37542179599404","-36.37542179599404","-36.37542179599404","8.895486946217716","8.895486946217716","8.895486946217716","-26.866919174790382","-26.866919174790382","-26.866919174790382","66.4750666320324","66.4750666320324","66.4750666320324","-91.15298819541931","-91.15298819541931","-91.15298819541931"
"424","22.66497902944684","22.66497902944684","22.66497902944684","-86.3700738614425","-86.3700738614425","-86.3700738614425","-87.07701113820076","-87.07701113820076","-87.07701113820076","-68.69042652845383","-68.69042652845383","-68.69042652845383","-72.62377646565437","-72.62377646565437","-72.62377646565437","-21.35038644168526","-21.35038644168526","-21.35038644168526","23.50200105458498","23.50200105458498","23.50200105458498","-21.357901303097606","-21.357901303097606","-21.357901303097606","-8.969673341140151","-8.969673341140151","-8.969673341140151","-4.011009942740202","-4.011009942740202","-4.011009942740202"
"425","31.300306361634284","31.300306361634284","31.300306361634284","-97.22914712841157","-97.22914712841157","-97.22914712841157","-56.966181859374046","-56.966181859374046","-56.966181859374046","1.1773056276142597","1.1773056276142597","1.1773056276142597","-52.39788449835032","-52.39788449835032","-52.39788449835032","-6.9712039809674025","-6.9712039809674025","-6.9712039809674025","49.008743196725845","49.008743196725845","49.008743196725845","35.17504237126559","35.17504237126559","35.17504237126559","-87.8555269613862","-87.8555269613862","-87.8555269613862","-68.03727447241545","-68.03727447241545","-68.03727447241545"
"426","-88.38000562787056","-88.38000562787056","-88.38000562787056","-27.441893577575684","-27.441893577575684","-27.441893577575684","-49.849505722522736","-49.849505722522736","-49.849505722522736","-77.72515347599983","-77.72515347599983","-77.72515347599983","-34.44837127812207","-34.44837127812207","-34.44837127812207","-45.18873334384989","-45.18873334384989","-45.18873334384989","23.424906995147467","23.424906995147467","23.424906995147467","12.834699485450983","12.834699485450983","12.834699485450983","-48.935875065624714","-48.935875065624714","-48.935875065624714","50.16888577491045","50.16888577491045","50.16888577491045"
"427","46.00690931081772","46.00690931081772","46.00690931081772","23.888856558536645","23.888856558536645","23.888856558536645","-60.02346186339855","-60.02346186339855","-60.02346186339855","-43.10327293537557","-43.10327293537557","-43.10327293537557","","","","3.7998463701223955","3.7998463701223955","3.7998463701223955","-68.38105359300971","-68.38105359300971","-68.38105359300971","-35.975643297198985","-35.975643297198985","-35.975643297198985","9.142064158339053","9.142064158339053","9.142064158339053","57.71454757452011","57.71454757452011","57.71454757452011"
"428","-57.732460889965296","-57.732460889965296","-57.732460889965296","-96.706144541502","-96.706144541502","-96.706144541502","-80.65579524636269","-80.65579524636269","-80.65579524636269","-28.090419855434448","-28.090419855434448","-28.090419855434448","-8.179197669029236","-8.179197669029236","-8.179197669029236","-58.55074566602707","-58.55074566602707","-58.55074566602707","-77.79425311088562","-77.79425311088562","-77.79425311088562","-30.769170485436916","-30.769170485436916","-30.769170485436916","12.242990031838417","12.242990031838417","12.242990031838417","-10.708172751124948","-10.708172751124948","-10.708172751124948"
"429","31.13791074603796","31.13791074603796","31.13791074603796","-79.06621108576655","-79.06621108576655","-79.06621108576655","-11.194291974417865","-11.194291974417865","-11.194291974417865","-91.12987236492336","-91.12987236492336","-91.12987236492336","-100","-100","-100","-64.22689793258905","-64.22689793258905","-64.22689793258905","-30.545353294350207","-30.545353294350207","-30.545353294350207","32.06730896234512","32.06730896234512","32.06730896234512","31.644074756186455","31.644074756186455","31.644074756186455","-61.20991512387991","-61.20991512387991","-61.20991512387991"
"430","-55.12395071238279","-55.12395071238279","-55.12395071238279","-29.09971010684967","-29.09971010684967","-29.09971010684967","-66.05391384661198","-66.05391384661198","-66.05391384661198","-6.872005924582481","-6.872005924582481","-6.872005924582481","-68.21455666056136","-68.21455666056136","-68.21455666056136","57.06437259167433","57.06437259167433","57.06437259167433","30.052528638392687","30.052528638392687","30.052528638392687","-33.51186491805129","-33.51186491805129","-33.51186491805129","-26.288132779300213","-26.288132779300213","-26.288132779300213","43.05787371844053","43.05787371844053","43.05787371844053"
"431","2.022346571087837","2.022346571087837","2.022346571087837","-98.91938745975494","-98.91938745975494","-98.91938745975494","-33.90848368220031","-33.90848368220031","-33.90848368220031","-88.49336978793144","-88.49336978793144","-88.49336978793144","10.48366623558104","10.48366623558104","10.48366623558104","27.972268782556057","27.972268782556057","27.972268782556057","34.59509611129761","34.59509611129761","34.59509611129761","0.028545789420604706","0.028545789420604706","0.028545789420604706","30.699364628642797","30.699364628642797","30.699364628642797","31.565994018688798","31.565994018688798","31.565994018688798"
"432","19.18141333758831","19.18141333758831","19.18141333758831","-28.199475060217083","-28.199475060217083","-28.199475060217083","-25.733138823881745","-25.733138823881745","-25.733138823881745","-47.96079673245549","-47.96079673245549","-47.96079673245549","1.8496585190296173","1.8496585190296173","1.8496585190296173","44.58719117939472","44.58719117939472","44.58719117939472","-94.63275575637817","-94.63275575637817","-94.63275575637817","-23.95108690019697","-23.95108690019697","-23.95108690019697","2.761065047234297","2.761065047234297","2.761065047234297","-42.230695551261306","-42.230695551261306","-42.230695551261306"
"433","0.6270841858931817","0.6270841858931817","0.6270841858931817","25.795305931009352","25.795305931009352","25.795305931009352","27.86878438666463","27.86878438666463","27.86878438666463","-60.145609059371054","-60.145609059371054","-60.145609059371054","-53.58191853016615","-53.58191853016615","-53.58191853016615","-5.187299685552716","-5.187299685552716","-5.187299685552716","5.594692783037317","5.594692783037317","5.594692783037317","50.90441309288144","50.90441309288144","50.90441309288144","-79.16199922561646","-79.16199922561646","-79.16199922561646","27.74030839651823","27.74030839651823","27.74030839651823"
"434","-23.255010962486267","-23.255010962486267","-23.255010962486267","30.112992376089096","30.112992376089096","30.112992376089096","24.91056117415428","24.91056117415428","24.91056117415428","39.57528752088547","39.57528752088547","39.57528752088547","11.997300492716022","11.997300492716022","11.997300492716022","64.3579099685885","64.3579099685885","64.3579099685885","-46.93063087016344","-46.93063087016344","-46.93063087016344","-47.40964926965535","-47.40964926965535","-47.40964926965535","-11.445949620567262","-11.445949620567262","-11.445949620567262","-8.161456882022321","-8.161456882022321","-8.161456882022321"
"435","-96.68129095435143","-96.68129095435143","-96.68129095435143","-98.7028691470623","-98.7028691470623","-98.7028691470623","-81.15451946854591","-81.15451946854591","-81.15451946854591","-53.69538454711437","-53.69538454711437","-53.69538454711437","26.688193265348673","26.688193265348673","26.688193265348673","-75.7161526158452","-75.7161526158452","-75.7161526158452","-91.27282400429249","-91.27282400429249","-91.27282400429249","-30.038822484901175","-30.038822484901175","-30.038822484901175","19.568638736382127","19.568638736382127","19.568638736382127","49.984387151896954","49.984387151896954","49.984387151896954"
"436","43.663869224488735","43.663869224488735","43.663869224488735","-79.15526956319809","-79.15526956319809","-79.15526956319809","-86.13277608156204","-86.13277608156204","-86.13277608156204","-85.13600770384073","-85.13600770384073","-85.13600770384073","-53.47262343601324","-53.47262343601324","-53.47262343601324","-15.690161656588316","-15.690161656588316","-15.690161656588316","7.082632144913077","7.082632144913077","7.082632144913077","-39.061771095963195","-39.061771095963195","-39.061771095963195","41.1969036757946","41.1969036757946","41.1969036757946","-8.109919064678252","-8.109919064678252","-8.109919064678252"
"437","22.597385682165623","22.597385682165623","22.597385682165623","45.723214253783226","45.723214253783226","45.723214253783226","-1.1226447108201683","-1.1226447108201683","-1.1226447108201683","11.77390313334763","11.77390313334763","11.77390313334763","-97.22134751081467","-97.22134751081467","-97.22134751081467","13.33062669634819","13.33062669634819","13.33062669634819","30.796991355717182","30.796991355717182","30.796991355717182","-39.348239448387176","-39.348239448387176","-39.348239448387176","22.474601589143276","22.474601589143276","22.474601589143276","-25.8995277043432","-25.8995277043432","-25.8995277043432"
"438","-54.23128882050514","-54.23128882050514","-54.23128882050514","-98.25716787576675","-98.25716787576675","-98.25716787576675","-30.537000487558544","-30.537000487558544","-30.537000487558544","0.17482491582632065","0.17482491582632065","0.17482491582632065","40.908447100780904","40.908447100780904","40.908447100780904","36.31828646361828","36.31828646361828","36.31828646361828","42.216777665540576","42.216777665540576","42.216777665540576","-58.51723553240299","-58.51723553240299","-58.51723553240299","-8.58755958173424","-8.58755958173424","-8.58755958173424","-81.6270742714405","-81.6270742714405","-81.6270742714405"
"439","3.7824529712088406","3.7824529712088406","3.7824529712088406","-98.66718775033951","-98.66718775033951","-98.66718775033951","9.341924224048853","9.341924224048853","9.341924224048853","10.08510971814394","10.08510971814394","10.08510971814394","-47.56733677443117","-47.56733677443117","-47.56733677443117","53.82840770483017","53.82840770483017","53.82840770483017","-47.981903709471226","-47.981903709471226","-47.981903709471226","47.7206396847032","47.7206396847032","47.7206396847032","31.26801561191678","31.26801561191678","31.26801561191678","43.39462482184172","43.39462482184172","43.39462482184172"
"440","2.197532836231403","2.197532836231403","2.197532836231403","-78.20245304331183","-78.20245304331183","-78.20245304331183","1.2788357883691788","1.2788357883691788","1.2788357883691788","-72.39008624549024","-72.39008624549024","-72.39008624549024","-8.940257461741567","-8.940257461741567","-8.940257461741567","73.20421293377876","73.20421293377876","73.20421293377876","-13.855212803347968","-13.855212803347968","-13.855212803347968","14.82113756192848","14.82113756192848","14.82113756192848","38.2377696596086","38.2377696596086","38.2377696596086","-89.55082572996616","-89.55082572996616","-89.55082572996616"
"441","27.2399374472443","27.2399374472443","27.2399374472443","9.624484370462596","9.624484370462596","9.624484370462596","39.345567328855395","39.345567328855395","39.345567328855395","-19.35077551472932","-19.35077551472932","-19.35077551472932","-18.86594346165657","-18.86594346165657","-18.86594346165657","-58.21410942566581","-58.21410942566581","-58.21410942566581","16.3850824162364","16.3850824162364","16.3850824162364","-25.139636777341366","-25.139636777341366","-25.139636777341366","52.000782907009125","52.000782907009125","52.000782907009125","-22.876760380808264","-22.876760380808264","-22.876760380808264"
"442","10.205435991287231","10.205435991287231","10.205435991287231","-98.86520081758499","-98.86520081758499","-98.86520081758499","-70.86426797509193","-70.86426797509193","-70.86426797509193","19.104985117912292","19.104985117912292","19.104985117912292","-60.610438495874405","-60.610438495874405","-60.610438495874405","48.89873647689819","48.89873647689819","48.89873647689819","53.54694459447637","53.54694459447637","53.54694459447637","-65.1117078512907","-65.1117078512907","-65.1117078512907","-27.259051413973793","-27.259051413973793","-27.259051413973793","-49.20908088935539","-49.20908088935539","-49.20908088935539"
"443","-4.209416212514043","-4.209416212514043","-4.209416212514043","-36.994520840235054","-36.994520840235054","-36.994520840235054","-43.4121180921793","-43.4121180921793","-43.4121180921793","-59.06457311473787","-59.06457311473787","-59.06457311473787","-84.40475675463676","-84.40475675463676","-84.40475675463676","45.135741617530584","45.135741617530584","45.135741617530584","2.235712543129921","2.235712543129921","2.235712543129921","38.96323414891958","38.96323414891958","38.96323414891958","45.10423156991601","45.10423156991601","45.10423156991601","-94.81962212920189","-94.81962212920189","-94.81962212920189"
"444","-87.91708629578352","-87.91708629578352","-87.91708629578352","-99.29993432760239","-99.29993432760239","-99.29993432760239","-83.40197622776031","-83.40197622776031","-83.40197622776031","-62.89130739122629","-62.89130739122629","-62.89130739122629","1.6647551134228706","1.6647551134228706","1.6647551134228706","-27.079691430553794","-27.079691430553794","-27.079691430553794","46.12102636694908","46.12102636694908","46.12102636694908","-12.18773079290986","-12.18773079290986","-12.18773079290986","46.64059120416641","46.64059120416641","46.64059120416641","38.69431621581316","38.69431621581316","38.69431621581316"
"445","-44.99884923826903","-44.99884923826903","-44.99884923826903","14.793688639998436","14.793688639998436","14.793688639998436","13.290475417859852","13.290475417859852","13.290475417859852","-84.88679763674736","-84.88679763674736","-84.88679763674736","-74.10067443083972","-74.10067443083972","-74.10067443083972","11.717696517705917","11.717696517705917","11.717696517705917","-37.32372981123626","-37.32372981123626","-37.32372981123626","-13.412756204488687","-13.412756204488687","-13.412756204488687","-36.6834754422307","-36.6834754422307","-36.6834754422307","-40.236363399773836","-40.236363399773836","-40.236363399773836"
"446","48.80738613009453","48.80738613009453","48.80738613009453","-80.12748764827847","-80.12748764827847","-80.12748764827847","-0.7085807248950005","-0.7085807248950005","-0.7085807248950005","-37.63313222047873","-37.63313222047873","-37.63313222047873","9.502621662802994","9.502621662802994","9.502621662802994","59.17098977416754","59.17098977416754","59.17098977416754","-40.00403186143376","-40.00403186143376","-40.00403186143376","-39.00219104997814","-39.00219104997814","-39.00219104997814","-52.539903085678816","-52.539903085678816","-52.539903085678816","27.169738525524735","27.169738525524735","27.169738525524735"
"447","-26.486997917294502","-26.486997917294502","-26.486997917294502","-92.52147936820984","-92.52147936820984","-92.52147936820984","20.92477424442768","20.92477424442768","20.92477424442768","-8.572946859232616","-8.572946859232616","-8.572946859232616","34.32466093078256","34.32466093078256","34.32466093078256","57.65226932265796","57.65226932265796","57.65226932265796","6.610085967928171","6.610085967928171","6.610085967928171","","","","56.02752163261175","56.02752163261175","56.02752163261175","62.075888343155384","62.075888343155384","62.075888343155384"
"448","-59.352791172335856","-59.352791172335856","-59.352791172335856","-44.49591215699911","-44.49591215699911","-44.49591215699911","-37.71381061489228","-37.71381061489228","-37.71381061489228","-51.466561036300845","-51.466561036300845","-51.466561036300845","-61.69510082900524","-61.69510082900524","-61.69510082900524","20.927240688353777","20.927240688353777","20.927240688353777","-40.375648126006126","-40.375648126006126","-40.375648126006126","-7.530599847435951","-7.530599847435951","-7.530599847435951","-45.91717758029699","-45.91717758029699","-45.91717758029699","","",""
"449","-35.786658462136984","-35.786658462136984","-35.786658462136984","40.43202559649944","40.43202559649944","40.43202559649944","-61.85615269187838","-61.85615269187838","-61.85615269187838","6.098754507489502","6.098754507489502","6.098754507489502","-79.7716063275584","-79.7716063275584","-79.7716063275584","-32.784776067361236","-32.784776067361236","-32.784776067361236","20.665288973599672","20.665288973599672","20.665288973599672","-1.2197505850344896","-1.2197505850344896","-1.2197505850344896","39.0428681820631","39.0428681820631","39.0428681820631","-15.112490109167993","-15.112490109167993","-15.112490109167993"
"450","-95.39940384030342","-95.39940384030342","-95.39940384030342","-1.5057508908212185","-1.5057508908212185","-1.5057508908212185","-89.98794478178024","-89.98794478178024","-89.98794478178024","-25.11673380434513","-25.11673380434513","-25.11673380434513","-80.85424281656742","-80.85424281656742","-80.85424281656742","54.27995995944366","54.27995995944366","54.27995995944366","-39.10866268444806","-39.10866268444806","-39.10866268444806","55.98835092037916","55.98835092037916","55.98835092037916","61.648329600167926","61.648329600167926","61.648329600167926","-18.09769296273589","-18.09769296273589","-18.09769296273589"
