"Step","dreamerv3/medium/ih_15/room1/run4 - train/score","dreamerv3/medium/ih_15/room1/run4 - train/score__MIN","dreamerv3/medium/ih_15/room1/run4 - train/score__MAX","dreamerv3/medium/ih_15/room1/run3 - train/score","dreamerv3/medium/ih_15/room1/run3 - train/score__MIN","dreamerv3/medium/ih_15/room1/run3 - train/score__MAX","dreamerv3/medium/ih_15/room1/run2 - train/score","dreamerv3/medium/ih_15/room1/run2 - train/score__MIN","dreamerv3/medium/ih_15/room1/run2 - train/score__MAX","dreamerv3/medium/ih_15/room1/run1 - train/score","dreamerv3/medium/ih_15/room1/run1 - train/score__MIN","dreamerv3/medium/ih_15/room1/run1 - train/score__MAX","dreamerv3/medium/ih_15/room1/run0 - train/score","dreamerv3/medium/ih_15/room1/run0 - train/score__MIN","dreamerv3/medium/ih_15/room1/run0 - train/score__MAX","dreamerv3/medium/ih_25/room0/run4 - train/score","dreamerv3/medium/ih_25/room0/run4 - train/score__MIN","dreamerv3/medium/ih_25/room0/run4 - train/score__MAX","dreamerv3/medium/ih_25/room0/run3 - train/score","dreamerv3/medium/ih_25/room0/run3 - train/score__MIN","dreamerv3/medium/ih_25/room0/run3 - train/score__MAX","dreamerv3/medium/ih_25/room0/run2 - train/score","dreamerv3/medium/ih_25/room0/run2 - train/score__MIN","dreamerv3/medium/ih_25/room0/run2 - train/score__MAX","dreamerv3/medium/ih_25/room0/run1 - train/score","dreamerv3/medium/ih_25/room0/run1 - train/score__MIN","dreamerv3/medium/ih_25/room0/run1 - train/score__MAX","dreamerv3/medium/ih_25/room0/run0 - train/score","dreamerv3/medium/ih_25/room0/run0 - train/score__MIN","dreamerv3/medium/ih_25/room0/run0 - train/score__MAX"
"445","64.64277093112469","64.64277093112469","64.64277093112469","57.08629882335663","57.08629882335663","57.08629882335663","38.460129634826444","38.460129634826444","38.460129634826444","69.10751640796661","69.10751640796661","69.10751640796661","44.716071190312505","44.716071190312505","44.716071190312505","61.073350474238396","61.073350474238396","61.073350474238396","58.94985157996416","58.94985157996416","58.94985157996416","","","","64.75427708029747","64.75427708029747","64.75427708029747","73.1927382426802","73.1927382426802","73.1927382426802"
"446","1.9766934359213337","1.9766934359213337","1.9766934359213337","62.6594245582819","62.6594245582819","62.6594245582819","41.77411375194788","41.77411375194788","41.77411375194788","81.55260628461838","81.55260628461838","81.55260628461838","-26.500654980540276","-26.500654980540276","-26.500654980540276","28.2123197671026","28.2123197671026","28.2123197671026","71.36149504035711","71.36149504035711","71.36149504035711","68.27380749583244","68.27380749583244","68.27380749583244","42.42002511792816","42.42002511792816","42.42002511792816","70.11737424135208","70.11737424135208","70.11737424135208"
"447","62.759401857852936","62.759401857852936","62.759401857852936","71.70986977685243","71.70986977685243","71.70986977685243","21.330792766064405","21.330792766064405","21.330792766064405","71.28842163085938","71.28842163085938","71.28842163085938","32.69081363081932","32.69081363081932","32.69081363081932","27.777180545032024","27.777180545032024","27.777180545032024","24.90568973054178","24.90568973054178","24.90568973054178","12.94012811477296","12.94012811477296","12.94012811477296","64.26633579935879","64.26633579935879","64.26633579935879","62.211951941251755","62.211951941251755","62.211951941251755"
"448","45.75184214115143","45.75184214115143","45.75184214115143","68.36893951892853","68.36893951892853","68.36893951892853","56.22587587311864","56.22587587311864","56.22587587311864","52.58394969254732","52.58394969254732","52.58394969254732","67.9655769621022","67.9655769621022","67.9655769621022","64.59525237977505","64.59525237977505","64.59525237977505","-90.13260290306062","-90.13260290306062","-90.13260290306062","72.52768202871084","72.52768202871084","72.52768202871084","59.99953795224428","59.99953795224428","59.99953795224428","64.06675478443503","64.06675478443503","64.06675478443503"
"449","41.26047448813915","41.26047448813915","41.26047448813915","61.26554698124528","61.26554698124528","61.26554698124528","49.48899379372597","49.48899379372597","49.48899379372597","45.50614198297262","45.50614198297262","45.50614198297262","58.6614628508687","58.6614628508687","58.6614628508687","69.19883952476084","69.19883952476084","69.19883952476084","","","","66.463907815516","66.463907815516","66.463907815516","68.65187255851924","68.65187255851924","68.65187255851924","59.99005761742592","59.99005761742592","59.99005761742592"
"450","81.97292095422745","81.97292095422745","81.97292095422745","36.383070258190855","36.383070258190855","36.383070258190855","71.78702621161938","71.78702621161938","71.78702621161938","-21.013646406587213","-21.013646406587213","-21.013646406587213","42.41869315505028","42.41869315505028","42.41869315505028","74.38487416505814","74.38487416505814","74.38487416505814","59.25424516201019","59.25424516201019","59.25424516201019","53.026046361075714","53.026046361075714","53.026046361075714","52.508190751075745","52.508190751075745","52.508190751075745","64.24230693280697","64.24230693280697","64.24230693280697"
"451","63.37285332009196","63.37285332009196","63.37285332009196","75.46810191869736","75.46810191869736","75.46810191869736","36.71184526477009","36.71184526477009","36.71184526477009","65.89098823070526","65.89098823070526","65.89098823070526","62.42966140806675","62.42966140806675","62.42966140806675","56.33225430548191","56.33225430548191","56.33225430548191","67.16709093004465","67.16709093004465","67.16709093004465","9.298113545868546","9.298113545868546","9.298113545868546","68.6684685498476","68.6684685498476","68.6684685498476","69.92942872643471","69.92942872643471","69.92942872643471"
"452","41.68750869855285","41.68750869855285","41.68750869855285","59.200387582182884","59.200387582182884","59.200387582182884","26.293447368312627","26.293447368312627","26.293447368312627","53.11796009540558","53.11796009540558","53.11796009540558","37.43093120213598","37.43093120213598","37.43093120213598","60.86686713993549","60.86686713993549","60.86686713993549","48.73004999756813","48.73004999756813","48.73004999756813","65.44512455165386","65.44512455165386","65.44512455165386","65.59652051329613","65.59652051329613","65.59652051329613","-91.62485459446907","-91.62485459446907","-91.62485459446907"
"453","65.01144339516759","65.01144339516759","65.01144339516759","68.99013574421406","68.99013574421406","68.99013574421406","68.86256578564644","68.86256578564644","68.86256578564644","71.1538028717041","71.1538028717041","71.1538028717041","63.5589649528265","63.5589649528265","63.5589649528265","70.4669463634491","70.4669463634491","70.4669463634491","71.72752069681883","71.72752069681883","71.72752069681883","54.15247531235218","54.15247531235218","54.15247531235218","47.00906327366829","47.00906327366829","47.00906327366829","39.18207698035985","39.18207698035985","39.18207698035985"
"454","49.409842535853386","49.409842535853386","49.409842535853386","63.999142944812775","63.999142944812775","63.999142944812775","-90.22859224677086","-90.22859224677086","-90.22859224677086","45.419596726074815","45.419596726074815","45.419596726074815","","","","60.728610798716545","60.728610798716545","60.728610798716545","34.20079031586647","34.20079031586647","34.20079031586647","49.6755126863718","49.6755126863718","49.6755126863718","69.23701751232147","69.23701751232147","69.23701751232147","48.025710955262184","48.025710955262184","48.025710955262184"
"455","60.31774926185608","60.31774926185608","60.31774926185608","75.38105155527592","75.38105155527592","75.38105155527592","47.05079963803291","47.05079963803291","47.05079963803291","62.868974044919014","62.868974044919014","62.868974044919014","69.93860686942935","69.93860686942935","69.93860686942935","78.27092556655407","78.27092556655407","78.27092556655407","67.18864843249321","67.18864843249321","67.18864843249321","46.438174188137054","46.438174188137054","46.438174188137054","54.304561734199524","54.304561734199524","54.304561734199524","77.2081020079786","77.2081020079786","77.2081020079786"
"456","53.962318167090416","53.962318167090416","53.962318167090416","63.29588591028005","63.29588591028005","63.29588591028005","-13.72163744457066","-13.72163744457066","-13.72163744457066","29.691739916801453","29.691739916801453","29.691739916801453","41.2901277076453","41.2901277076453","41.2901277076453","47.076488262508065","47.076488262508065","47.076488262508065","58.599498496507294","58.599498496507294","58.599498496507294","39.8793283700943","39.8793283700943","39.8793283700943","-95.01795518025756","-95.01795518025756","-95.01795518025756","44.29007199406624","44.29007199406624","44.29007199406624"
"457","43.14061164855957","43.14061164855957","43.14061164855957","52.84496605396271","52.84496605396271","52.84496605396271","48.36970562301576","48.36970562301576","48.36970562301576","71.31359846144915","71.31359846144915","71.31359846144915","72.62657525390387","72.62657525390387","72.62657525390387","47.992693573236465","47.992693573236465","47.992693573236465","71.85740041732788","71.85740041732788","71.85740041732788","50.58317360281944","50.58317360281944","50.58317360281944","57.419032003730536","57.419032003730536","57.419032003730536","18.245303753763437","18.245303753763437","18.245303753763437"
"458","66.29228852689266","66.29228852689266","66.29228852689266","54.5678597278893","54.5678597278893","54.5678597278893","19.92162275314331","19.92162275314331","19.92162275314331","75.34835207462311","75.34835207462311","75.34835207462311","68.85945850610733","68.85945850610733","68.85945850610733","54.89722941070795","54.89722941070795","54.89722941070795","58.68469997495413","58.68469997495413","58.68469997495413","71.72522537410259","71.72522537410259","71.72522537410259","28.98516756296158","28.98516756296158","28.98516756296158","38.22873678803444","38.22873678803444","38.22873678803444"
"459","64.52491499483585","64.52491499483585","64.52491499483585","61.93118363618851","61.93118363618851","61.93118363618851","-87.46248695254326","-87.46248695254326","-87.46248695254326","57.23499009013176","57.23499009013176","57.23499009013176","60.60224890336394","60.60224890336394","60.60224890336394","70.19811327103525","70.19811327103525","70.19811327103525","50.19899955391884","50.19899955391884","50.19899955391884","52.29269553348422","52.29269553348422","52.29269553348422","50.22735893726349","50.22735893726349","50.22735893726349","59.08662602864206","59.08662602864206","59.08662602864206"
"460","60.74007606506348","60.74007606506348","60.74007606506348","75.34954929351807","75.34954929351807","75.34954929351807","51.55541825480759","51.55541825480759","51.55541825480759","","","","40.22667083144188","40.22667083144188","40.22667083144188","19.958146921999287","19.958146921999287","19.958146921999287","47.099509693682194","47.099509693682194","47.099509693682194","-91.03841146826744","-91.03841146826744","-91.03841146826744","78.63829919695854","78.63829919695854","78.63829919695854","63.24038016796112","63.24038016796112","63.24038016796112"
"461","77.23029011115432","77.23029011115432","77.23029011115432","","","","68.89881137013435","68.89881137013435","68.89881137013435","75.78208369016647","75.78208369016647","75.78208369016647","42.989406898617744","42.989406898617744","42.989406898617744","43.02884516119957","43.02884516119957","43.02884516119957","78.437718719244","78.437718719244","78.437718719244","57.21928401757032","57.21928401757032","57.21928401757032","56.946056842803955","56.946056842803955","56.946056842803955","58.073574244976044","58.073574244976044","58.073574244976044"
"462","","","","64.64933361019939","64.64933361019939","64.64933361019939","","","","","","","","","","","","","","","","","","","","","","","",""
"463","50.295780409127474","50.295780409127474","50.295780409127474","58.90408143401146","58.90408143401146","58.90408143401146","65.77406319975853","65.77406319975853","65.77406319975853","70.0665554702282","70.0665554702282","70.0665554702282","75.3618153333664","75.3618153333664","75.3618153333664","37.6245824911166","37.6245824911166","37.6245824911166","41.104896903038025","41.104896903038025","41.104896903038025","65.26526878774166","65.26526878774166","65.26526878774166","63.79592381417751","63.79592381417751","63.79592381417751","69.48963691294193","69.48963691294193","69.48963691294193"
"464","63.930211417376995","63.930211417376995","63.930211417376995","74.63748306035995","74.63748306035995","74.63748306035995","61.07959710806608","61.07959710806608","61.07959710806608","-91.36376683879644","-91.36376683879644","-91.36376683879644","50.96143913269043","50.96143913269043","50.96143913269043","67.21614645421505","67.21614645421505","67.21614645421505","43.05559504777193","43.05559504777193","43.05559504777193","48.58999262005091","48.58999262005091","48.58999262005091","50.14070881274529","50.14070881274529","50.14070881274529","66.45171011984348","66.45171011984348","66.45171011984348"
"465","56.82144095003605","56.82144095003605","56.82144095003605","","","","51.41086108982563","51.41086108982563","51.41086108982563","53.49227152764797","53.49227152764797","53.49227152764797","52.584236041642725","52.584236041642725","52.584236041642725","68.59579829871655","68.59579829871655","68.59579829871655","76.64544433355331","76.64544433355331","76.64544433355331","58.77501659095287","58.77501659095287","58.77501659095287","58.15773059427738","58.15773059427738","58.15773059427738","44.610203221440315","44.610203221440315","44.610203221440315"
"466","48.108136251568794","48.108136251568794","48.108136251568794","74.74658864736557","74.74658864736557","74.74658864736557","63.38461112976074","63.38461112976074","63.38461112976074","67.59316828846931","67.59316828846931","67.59316828846931","74.39914780762047","74.39914780762047","74.39914780762047","50.68527091667056","50.68527091667056","50.68527091667056","78.53614826500416","78.53614826500416","78.53614826500416","45.34078258648515","45.34078258648515","45.34078258648515","41.675361774046905","41.675361774046905","41.675361774046905","41.99444913864136","41.99444913864136","41.99444913864136"
"467","58.39773225784302","58.39773225784302","58.39773225784302","71.23934537172318","71.23934537172318","71.23934537172318","52.79036791622639","52.79036791622639","52.79036791622639","0.0882437415421009","0.0882437415421009","0.0882437415421009","49.854667380452156","49.854667380452156","49.854667380452156","51.491685435175896","51.491685435175896","51.491685435175896","17.237285561859608","17.237285561859608","17.237285561859608","46.7761957985349","46.7761957985349","46.7761957985349","35.66983388364315","35.66983388364315","35.66983388364315","69.52597104012966","69.52597104012966","69.52597104012966"
"468","75.20417349413037","75.20417349413037","75.20417349413037","74.37334230542183","74.37334230542183","74.37334230542183","59.579227581620216","59.579227581620216","59.579227581620216","72.33936586976051","72.33936586976051","72.33936586976051","56.74574086815119","56.74574086815119","56.74574086815119","39.8356074988842","39.8356074988842","39.8356074988842","53.379500180482864","53.379500180482864","53.379500180482864","71.27610731124878","71.27610731124878","71.27610731124878","67.98638714849949","67.98638714849949","67.98638714849949","50.44981887936592","50.44981887936592","50.44981887936592"
"469","13.69715665280819","13.69715665280819","13.69715665280819","69.94371221959591","69.94371221959591","69.94371221959591","54.106095269322395","54.106095269322395","54.106095269322395","13.630908768624067","13.630908768624067","13.630908768624067","-9.581164393574","-9.581164393574","-9.581164393574","37.99579255282879","37.99579255282879","37.99579255282879","66.8127242475748","66.8127242475748","66.8127242475748","4.3376045087352395","4.3376045087352395","4.3376045087352395","-26.962102418299764","-26.962102418299764","-26.962102418299764","69.43090197071433","69.43090197071433","69.43090197071433"
"470","54.53518380224705","54.53518380224705","54.53518380224705","60.492613196372986","60.492613196372986","60.492613196372986","70.17489242553711","70.17489242553711","70.17489242553711","73.56602877378464","73.56602877378464","73.56602877378464","56.706387030892074","56.706387030892074","56.706387030892074","16.900858640670776","16.900858640670776","16.900858640670776","76.65689677000046","76.65689677000046","76.65689677000046","67.16595258191228","67.16595258191228","67.16595258191228","52.26499032229185","52.26499032229185","52.26499032229185","67.6013959646225","67.6013959646225","67.6013959646225"
"471","60.395539132645354","60.395539132645354","60.395539132645354","33.50029968470335","33.50029968470335","33.50029968470335","43.71482915058732","43.71482915058732","43.71482915058732","81.22922621667385","81.22922621667385","81.22922621667385","61.40895581059158","61.40895581059158","61.40895581059158","67.38213470578194","67.38213470578194","67.38213470578194","42.75583650171757","42.75583650171757","42.75583650171757","70.31664581596851","70.31664581596851","70.31664581596851","62.35202878713608","62.35202878713608","62.35202878713608","36.087593094445765","36.087593094445765","36.087593094445765"
"472","48.29540027678013","48.29540027678013","48.29540027678013","9.289994904771447","9.289994904771447","9.289994904771447","52.21818211302161","52.21818211302161","52.21818211302161","71.71858057379723","71.71858057379723","71.71858057379723","73.45803675055504","73.45803675055504","73.45803675055504","43.46801409358159","43.46801409358159","43.46801409358159","47.41481890156865","47.41481890156865","47.41481890156865","66.19252750277519","66.19252750277519","66.19252750277519","78.98309299722314","78.98309299722314","78.98309299722314","35.08823949098587","35.08823949098587","35.08823949098587"
"473","51.794880360364914","51.794880360364914","51.794880360364914","62.334903398528695","62.334903398528695","62.334903398528695","64.96979497373104","64.96979497373104","64.96979497373104","72.96515744924545","72.96515744924545","72.96515744924545","57.432921670377254","57.432921670377254","57.432921670377254","76.6895392537117","76.6895392537117","76.6895392537117","38.95992064476013","38.95992064476013","38.95992064476013","23.254967361688614","23.254967361688614","23.254967361688614","25.328187741339207","25.328187741339207","25.328187741339207","72.62699627876282","72.62699627876282","72.62699627876282"
"474","53.26385843753815","53.26385843753815","53.26385843753815","69.44668981432915","69.44668981432915","69.44668981432915","34.54823053628206","34.54823053628206","34.54823053628206","64.82485312223434","64.82485312223434","64.82485312223434","66.6252378243953","66.6252378243953","66.6252378243953","57.98840883374214","57.98840883374214","57.98840883374214","46.615379601716995","46.615379601716995","46.615379601716995","79.19126260280609","79.19126260280609","79.19126260280609","62.66409534215927","62.66409534215927","62.66409534215927","68.33867490291595","68.33867490291595","68.33867490291595"
"475","80.03868426382542","80.03868426382542","80.03868426382542","59.3138834387064","59.3138834387064","59.3138834387064","58.94436052441597","58.94436052441597","58.94436052441597","61.878111517988145","61.878111517988145","61.878111517988145","60.03535234928131","60.03535234928131","60.03535234928131","-88.75868371874094","-88.75868371874094","-88.75868371874094","59.26381277292967","59.26381277292967","59.26381277292967","63.377184346318245","63.377184346318245","63.377184346318245","44.66790512949228","44.66790512949228","44.66790512949228","58.97186280786991","58.97186280786991","58.97186280786991"
"476","54.09196972846985","54.09196972846985","54.09196972846985","73.20340940356255","73.20340940356255","73.20340940356255","-86.15490040183067","-86.15490040183067","-86.15490040183067","73.69886726140976","73.69886726140976","73.69886726140976","57.11170253157616","57.11170253157616","57.11170253157616","-40.8756390735507","-40.8756390735507","-40.8756390735507","41.34574370831251","41.34574370831251","41.34574370831251","37.71659219264984","37.71659219264984","37.71659219264984","58.57877038419247","58.57877038419247","58.57877038419247","49.34025701880455","49.34025701880455","49.34025701880455"
"477","48.461234264075756","48.461234264075756","48.461234264075756","69.70253314822912","69.70253314822912","69.70253314822912","79.34830823540688","79.34830823540688","79.34830823540688","64.91062184330076","64.91062184330076","64.91062184330076","41.709366315975785","41.709366315975785","41.709366315975785","76.57853655517101","76.57853655517101","76.57853655517101","69.17055517435074","69.17055517435074","69.17055517435074","13.466725638136268","13.466725638136268","13.466725638136268","42.582359878346324","42.582359878346324","42.582359878346324","27.01837677601725","27.01837677601725","27.01837677601725"
"478","72.35469245910645","72.35469245910645","72.35469245910645","64.88564258813858","64.88564258813858","64.88564258813858","53.03153817355633","53.03153817355633","53.03153817355633","70.67268079519272","70.67268079519272","70.67268079519272","51.57326621079119","51.57326621079119","51.57326621079119","59.04024776816368","59.04024776816368","59.04024776816368","71.39776268601418","71.39776268601418","71.39776268601418","62.69937015580945","62.69937015580945","62.69937015580945","46.697743356227875","46.697743356227875","46.697743356227875","47.71195444674231","47.71195444674231","47.71195444674231"
"479","47.37326738983393","47.37326738983393","47.37326738983393","63.35093316063285","63.35093316063285","63.35093316063285","72.75594612956047","72.75594612956047","72.75594612956047","66.09391167759895","66.09391167759895","66.09391167759895","53.52951234579086","53.52951234579086","53.52951234579086","56.34392221271992","56.34392221271992","56.34392221271992","32.714193761348724","32.714193761348724","32.714193761348724","56.355661153793335","56.355661153793335","56.355661153793335","67.46752572059631","67.46752572059631","67.46752572059631","31.694898292422295","31.694898292422295","31.694898292422295"
"480","61.743557304143906","61.743557304143906","61.743557304143906","68.65133419260383","68.65133419260383","68.65133419260383","75.4486021399498","75.4486021399498","75.4486021399498","75.13593456149101","75.13593456149101","75.13593456149101","10.422811241354793","10.422811241354793","10.422811241354793","65.16929777152836","65.16929777152836","65.16929777152836","62.47433313727379","62.47433313727379","62.47433313727379","47.21345026791096","47.21345026791096","47.21345026791096","58.75403322279453","58.75403322279453","58.75403322279453","70.25264450907707","70.25264450907707","70.25264450907707"
"481","71.99815372005105","71.99815372005105","71.99815372005105","45.64903137087822","45.64903137087822","45.64903137087822","36.63432741165161","36.63432741165161","36.63432741165161","61.97596962749958","61.97596962749958","61.97596962749958","50.37408087030053","50.37408087030053","50.37408087030053","61.35093240439892","61.35093240439892","61.35093240439892","47.18792627751827","47.18792627751827","47.18792627751827","57.11131834983826","57.11131834983826","57.11131834983826","53.93417413532734","53.93417413532734","53.93417413532734","74.0229188427329","74.0229188427329","74.0229188427329"
"482","68.44090010970831","68.44090010970831","68.44090010970831","61.720737405121326","61.720737405121326","61.720737405121326","27.010705491527915","27.010705491527915","27.010705491527915","79.01922798156738","79.01922798156738","79.01922798156738","22.681099926121533","22.681099926121533","22.681099926121533","58.98112270236015","58.98112270236015","58.98112270236015","72.88144315313548","72.88144315313548","72.88144315313548","57.76190447807312","57.76190447807312","57.76190447807312","60.846502274274826","60.846502274274826","60.846502274274826","69.75405821204185","69.75405821204185","69.75405821204185"
"483","64.24965220689774","64.24965220689774","64.24965220689774","40.78303520381451","40.78303520381451","40.78303520381451","71.83576487796381","71.83576487796381","71.83576487796381","72.6811638623476","72.6811638623476","72.6811638623476","50.390560076572","50.390560076572","50.390560076572","0.09014387434581295","0.09014387434581295","0.09014387434581295","57.534101370722055","57.534101370722055","57.534101370722055","32.76789886690676","32.76789886690676","32.76789886690676","69.66466595232487","69.66466595232487","69.66466595232487","66.9638090878725","66.9638090878725","66.9638090878725"
"484","59.18216045945883","59.18216045945883","59.18216045945883","63.53508350253105","63.53508350253105","63.53508350253105","55.786753453314304","55.786753453314304","55.786753453314304","79.98588552325964","79.98588552325964","79.98588552325964","25.455594048835337","25.455594048835337","25.455594048835337","57.658675737679005","57.658675737679005","57.658675737679005","62.61581048369408","62.61581048369408","62.61581048369408","57.62705905875191","57.62705905875191","57.62705905875191","64.91623900830746","64.91623900830746","64.91623900830746","70.0012509226799","70.0012509226799","70.0012509226799"
"485","64.11248686909676","64.11248686909676","64.11248686909676","53.43613743875176","53.43613743875176","53.43613743875176","69.56880135834217","69.56880135834217","69.56880135834217","62.30827704817057","62.30827704817057","62.30827704817057","57.64997074007988","57.64997074007988","57.64997074007988","50.57245194911957","50.57245194911957","50.57245194911957","24.192976661608554","24.192976661608554","24.192976661608554","60.6730522364378","60.6730522364378","60.6730522364378","66.73103871941566","66.73103871941566","66.73103871941566","71.29607281088829","71.29607281088829","71.29607281088829"
"486","61.66482439637184","61.66482439637184","61.66482439637184","66.54939094185829","66.54939094185829","66.54939094185829","57.69319247454405","57.69319247454405","57.69319247454405","46.328999765217304","46.328999765217304","46.328999765217304","29.047885043313727","29.047885043313727","29.047885043313727","55.620462357997894","55.620462357997894","55.620462357997894","39.04608936581644","39.04608936581644","39.04608936581644","57.75174293667078","57.75174293667078","57.75174293667078","43.40219661593437","43.40219661593437","43.40219661593437","55.18354029208422","55.18354029208422","55.18354029208422"
"487","68.71062481403351","68.71062481403351","68.71062481403351","64.62865754961967","64.62865754961967","64.62865754961967","68.876658141613","68.876658141613","68.876658141613","68.0151637494564","68.0151637494564","68.0151637494564","33.0745839276351","33.0745839276351","33.0745839276351","69.3365486189723","69.3365486189723","69.3365486189723","31.677284702658653","31.677284702658653","31.677284702658653","60.621772691607475","60.621772691607475","60.621772691607475","43.85629745060578","43.85629745060578","43.85629745060578","72.8532092422247","72.8532092422247","72.8532092422247"
"488","28.64545053243637","28.64545053243637","28.64545053243637","37.812283957377076","37.812283957377076","37.812283957377076","54.63776891678572","54.63776891678572","54.63776891678572","38.18171620089561","38.18171620089561","38.18171620089561","54.21877592802048","54.21877592802048","54.21877592802048","71.43526870012283","71.43526870012283","71.43526870012283","65.4433202217333","65.4433202217333","65.4433202217333","19.620653118938208","19.620653118938208","19.620653118938208","37.60673177149147","37.60673177149147","37.60673177149147","17.871497716754675","17.871497716754675","17.871497716754675"
"489","62.92124054022133","62.92124054022133","62.92124054022133","64.18746566772461","64.18746566772461","64.18746566772461","53.75204557180405","53.75204557180405","53.75204557180405","74.50435968860984","74.50435968860984","74.50435968860984","63.4328750371933","63.4328750371933","63.4328750371933","44.21383725851774","44.21383725851774","44.21383725851774","22.71035098284483","22.71035098284483","22.71035098284483","53.79092274606228","53.79092274606228","53.79092274606228","37.79448986053467","37.79448986053467","37.79448986053467","46.22518749907613","46.22518749907613","46.22518749907613"
"490","69.69634774327278","69.69634774327278","69.69634774327278","58.5300395488739","58.5300395488739","58.5300395488739","51.996350668370724","51.996350668370724","51.996350668370724","78.90663563460112","78.90663563460112","78.90663563460112","65.19411191344261","65.19411191344261","65.19411191344261","62.84227370098233","62.84227370098233","62.84227370098233","56.4281459748745","56.4281459748745","56.4281459748745","61.29288674890995","61.29288674890995","61.29288674890995","2.0860124491155148","2.0860124491155148","2.0860124491155148","74.57360491156578","74.57360491156578","74.57360491156578"
"491","54.48104439675808","54.48104439675808","54.48104439675808","43.01091967523098","43.01091967523098","43.01091967523098","64.22047050017864","64.22047050017864","64.22047050017864","16.620737239718437","16.620737239718437","16.620737239718437","59.67391061782837","59.67391061782837","59.67391061782837","64.08351176604629","64.08351176604629","64.08351176604629","58.34145037084818","58.34145037084818","58.34145037084818","24.494138119276613","24.494138119276613","24.494138119276613","70.02604511380196","70.02604511380196","70.02604511380196","20.418406926095486","20.418406926095486","20.418406926095486"
"492","60.75103414058685","60.75103414058685","60.75103414058685","33.384757444262505","33.384757444262505","33.384757444262505","75.1196166202426","75.1196166202426","75.1196166202426","49.87026812881231","49.87026812881231","49.87026812881231","75.72890406847","75.72890406847","75.72890406847","6.121520752552897","6.121520752552897","6.121520752552897","62.84349372982979","62.84349372982979","62.84349372982979","81.36985760834068","81.36985760834068","81.36985760834068","69.24161261320114","69.24161261320114","69.24161261320114","52.97474345564842","52.97474345564842","52.97474345564842"
"493","65.51571142673492","65.51571142673492","65.51571142673492","26.788596458733082","26.788596458733082","26.788596458733082","69.5898615270853","69.5898615270853","69.5898615270853","67.0057326965034","67.0057326965034","67.0057326965034","64.44025552272797","64.44025552272797","64.44025552272797","76.00430539250374","76.00430539250374","76.00430539250374","70.8861918374896","70.8861918374896","70.8861918374896","67.78426966071129","67.78426966071129","67.78426966071129","45.21786178834736","45.21786178834736","45.21786178834736","46.60526901483536","46.60526901483536","46.60526901483536"
"494","61.65801212191582","61.65801212191582","61.65801212191582","75.0078114271164","75.0078114271164","75.0078114271164","-13.431301303207874","-13.431301303207874","-13.431301303207874","67.8423388954252","67.8423388954252","67.8423388954252","54.8929483294487","54.8929483294487","54.8929483294487","41.9683099091053","41.9683099091053","41.9683099091053","66.38780914247036","66.38780914247036","66.38780914247036","61.02461709827185","61.02461709827185","61.02461709827185","72.92861235141754","72.92861235141754","72.92861235141754","58.4014063924551","58.4014063924551","58.4014063924551"
"495","58.2018963098526","58.2018963098526","58.2018963098526","67.11966078728437","67.11966078728437","67.11966078728437","60.21942698955536","60.21942698955536","60.21942698955536","54.468101784586906","54.468101784586906","54.468101784586906","75.04657879471779","75.04657879471779","75.04657879471779","36.63853468373418","36.63853468373418","36.63853468373418","29.94088852405548","29.94088852405548","29.94088852405548","27.897112548351288","27.897112548351288","27.897112548351288","51.09673961997032","51.09673961997032","51.09673961997032","68.72109584696591","68.72109584696591","68.72109584696591"
"496","-29.329396922141314","-29.329396922141314","-29.329396922141314","74.38579931855202","74.38579931855202","74.38579931855202","-38.66395142674446","-38.66395142674446","-38.66395142674446","62.0474554002285","62.0474554002285","62.0474554002285","45.991781504126266","45.991781504126266","45.991781504126266","77.31348565220833","77.31348565220833","77.31348565220833","70.6908846795559","70.6908846795559","70.6908846795559","69.33300852030516","69.33300852030516","69.33300852030516","49.52469277381897","49.52469277381897","49.52469277381897","37.61873381212354","37.61873381212354","37.61873381212354"
"497","-22.63117334805429","-22.63117334805429","-22.63117334805429","62.61078290361911","62.61078290361911","62.61078290361911","70.95013301074505","70.95013301074505","70.95013301074505","60.1262336820364","60.1262336820364","60.1262336820364","53.020902156829834","53.020902156829834","53.020902156829834","50.0392149835825","50.0392149835825","50.0392149835825","77.07480442803353","77.07480442803353","77.07480442803353","-36.832391291856766","-36.832391291856766","-36.832391291856766","55.83091336488724","55.83091336488724","55.83091336488724","30.845358695834875","30.845358695834875","30.845358695834875"
"498","69.06845501065254","69.06845501065254","69.06845501065254","62.100749492645264","62.100749492645264","62.100749492645264","43.713029285892844","43.713029285892844","43.713029285892844","62.485503897070885","62.485503897070885","62.485503897070885","70.67445309460163","70.67445309460163","70.67445309460163","73.83907152712345","73.83907152712345","73.83907152712345","57.34814854338765","57.34814854338765","57.34814854338765","40.45124400407076","40.45124400407076","40.45124400407076","66.3404825925827","66.3404825925827","66.3404825925827","-5.4852588288486","-5.4852588288486","-5.4852588288486"
