"Step","sac/run4 - train/score","sac/run4 - train/score__MIN","sac/run4 - train/score__MAX","sac/run3 - train/score","sac/run3 - train/score__MIN","sac/run3 - train/score__MAX","sac/run2 - train/score","sac/run2 - train/score__MIN","sac/run2 - train/score__MAX","sac/run1 - train/score","sac/run1 - train/score__MIN","sac/run1 - train/score__MAX","sac/run0 - train/score","sac/run0 - train/score__MIN","sac/run0 - train/score__MAX"
"505","50.914743102724984","50.914743102724984","50.914743102724984","73.67355436345751","73.67355436345751","73.67355436345751","-73.8003286168319","-73.8003286168319","-73.8003286168319","48.479329765626225","48.479329765626225","48.479329765626225","67.0930593043327","67.0930593043327","67.0930593043327"
"507","55.905942161802024","55.905942161802024","55.905942161802024","27.66361234174817","27.66361234174817","27.66361234174817","31.202127680757087","31.202127680757087","31.202127680757087","61.20983014628208","61.20983014628208","61.20983014628208","38.70332829063072","38.70332829063072","38.70332829063072"
"508","46.2691277603821","46.2691277603821","46.2691277603821","7.934612411058081","7.934612411058081","7.934612411058081","27.635554050033058","27.635554050033058","27.635554050033058","53.25409421613779","53.25409421613779","53.25409421613779","-36.65388428973548","-36.65388428973548","-36.65388428973548"
"509","41.85167016952837","41.85167016952837","41.85167016952837","64.74155039447086","64.74155039447086","64.74155039447086","-43.30732210769157","-43.30732210769157","-43.30732210769157","65.00906468373753","65.00906468373753","65.00906468373753","48.59698888788242","48.59698888788242","48.59698888788242"
"510","8.887540627394696","8.887540627394696","8.887540627394696","68.76676293112834","68.76676293112834","68.76676293112834","74.41008871898433","74.41008871898433","74.41008871898433","64.41674600539396","64.41674600539396","64.41674600539396","78.83581014246914","78.83581014246914","78.83581014246914"
"511","-15.65942366444873","-15.65942366444873","-15.65942366444873","26.974944631920955","26.974944631920955","26.974944631920955","-48.044485085818366","-48.044485085818366","-48.044485085818366","55.4458332096188","55.4458332096188","55.4458332096188","61.76974161285128","61.76974161285128","61.76974161285128"
"512","-38.10040554455432","-38.10040554455432","-38.10040554455432","38.312354570427914","38.312354570427914","38.312354570427914","-70.18380419911028","-70.18380419911028","-70.18380419911028","58.93893140822976","58.93893140822976","58.93893140822976","14.255787426117635","14.255787426117635","14.255787426117635"
"513","77.38079023343654","77.38079023343654","77.38079023343654","78.16295165505646","78.16295165505646","78.16295165505646","-89.34552822448076","-89.34552822448076","-89.34552822448076","-19.78789132136206","-19.78789132136206","-19.78789132136206","83.67867251255647","83.67867251255647","83.67867251255647"
"514","72.44188349723821","72.44188349723821","72.44188349723821","41.12621245359451","41.12621245359451","41.12621245359451","-31.13592345364831","-31.13592345364831","-31.13592345364831","82.95515246520932","82.95515246520932","82.95515246520932","32.061487291034666","32.061487291034666","32.061487291034666"
"515","42.87584286666109","42.87584286666109","42.87584286666109","29.296855033498854","29.296855033498854","29.296855033498854","42.576718568699214","42.576718568699214","42.576718568699214","76.91418489273201","76.91418489273201","76.91418489273201","61.02967149803827","61.02967149803827","61.02967149803827"
"516","42.06720990241371","42.06720990241371","42.06720990241371","83.51502473659772","83.51502473659772","83.51502473659772","-11.396493295341902","-11.396493295341902","-11.396493295341902","53.74885393242055","53.74885393242055","53.74885393242055","51.32775485419286","51.32775485419286","51.32775485419286"
"517","26.591104030727273","26.591104030727273","26.591104030727273","67.18730222120939","67.18730222120939","67.18730222120939","52.697188112998965","52.697188112998965","52.697188112998965","70.8245677278724","70.8245677278724","70.8245677278724","15.40815289214681","15.40815289214681","15.40815289214681"
"518","59.88572256353492","59.88572256353492","59.88572256353492","21.067935641287598","21.067935641287598","21.067935641287598","-61.335030058376006","-61.335030058376006","-61.335030058376006","43.15048739519105","43.15048739519105","43.15048739519105","58.73882328644348","58.73882328644348","58.73882328644348"
"519","11.598947017342557","11.598947017342557","11.598947017342557","78.2661645224855","78.2661645224855","78.2661645224855","-17.91989157644472","-17.91989157644472","-17.91989157644472","50.28825846250736","50.28825846250736","50.28825846250736","71.74768260575718","71.74768260575718","71.74768260575718"
"520","68.7028246963841","68.7028246963841","68.7028246963841","21.20131487206473","21.20131487206473","21.20131487206473","-38.86901606836352","-38.86901606836352","-38.86901606836352","38.42353284835493","38.42353284835493","38.42353284835493","68.50708910446413","68.50708910446413","68.50708910446413"
"521","74.70422630457415","74.70422630457415","74.70422630457415","18.83738802518384","18.83738802518384","18.83738802518384","-43.685615399846206","-43.685615399846206","-43.685615399846206","57.800660701238044","57.800660701238044","57.800660701238044","56.3837925536699","56.3837925536699","56.3837925536699"
"522","-43.51480951493163","-43.51480951493163","-43.51480951493163","57.042270551403654","57.042270551403654","57.042270551403654","12.698525483499782","12.698525483499782","12.698525483499782","-17.974092738047183","-17.974092738047183","-17.974092738047183","64.66744059089746","64.66744059089746","64.66744059089746"
"523","79.04208574943716","79.04208574943716","79.04208574943716","31.386047761440647","31.386047761440647","31.386047761440647","17.36850766099077","17.36850766099077","17.36850766099077","72.3771061912026","72.3771061912026","72.3771061912026","20.884410554949554","20.884410554949554","20.884410554949554"
"524","15.98630303284291","15.98630303284291","15.98630303284291","34.46211450963117","34.46211450963117","34.46211450963117","37.847572827924864","37.847572827924864","37.847572827924864","41.538313951993004","41.538313951993004","41.538313951993004","61.47297959457082","61.47297959457082","61.47297959457082"
"525","51.27250708879345","51.27250708879345","51.27250708879345","75.50777034367584","75.50777034367584","75.50777034367584","-74.21588496057974","-74.21588496057974","-74.21588496057974","72.99166038245447","72.99166038245447","72.99166038245447","55.03845513145643","55.03845513145643","55.03845513145643"
"526","2.8217616683634734","2.8217616683634734","2.8217616683634734","76.2174905343946","76.2174905343946","76.2174905343946","-5.1738056119210345","-5.1738056119210345","-5.1738056119210345","40.02557037502005","40.02557037502005","40.02557037502005","-68.78546493833969","-68.78546493833969","-68.78546493833969"
"527","68.18442946539147","68.18442946539147","68.18442946539147","65.62836461533294","65.62836461533294","65.62836461533294","-38.9165002910802","-38.9165002910802","-38.9165002910802","50.60784420954045","50.60784420954045","50.60784420954045","-27.64834416030817","-27.64834416030817","-27.64834416030817"
"528","56.6837349799808","56.6837349799808","56.6837349799808","71.67879308624117","71.67879308624117","71.67879308624117","56.61779047935545","56.61779047935545","56.61779047935545","46.7079657430663","46.7079657430663","46.7079657430663","-62.21532859668931","-62.21532859668931","-62.21532859668931"
"529","7.32325713433165","7.32325713433165","7.32325713433165","44.2868365815786","44.2868365815786","44.2868365815786","-18.209744668145905","-18.209744668145905","-18.209744668145905","52.99049284112058","52.99049284112058","52.99049284112058","74.83668073096531","74.83668073096531","74.83668073096531"
"530","54.68867178414168","54.68867178414168","54.68867178414168","30.662876696432264","30.662876696432264","30.662876696432264","-67.92059296921406","-67.92059296921406","-67.92059296921406","58.30765844585637","58.30765844585637","58.30765844585637","61.932831409024786","61.932831409024786","61.932831409024786"
"531","-53.28158521208953","-53.28158521208953","-53.28158521208953","69.17484877731476","69.17484877731476","69.17484877731476","64.37519936124741","64.37519936124741","64.37519936124741","37.048666881560905","37.048666881560905","37.048666881560905","53.35889905633893","53.35889905633893","53.35889905633893"
"532","-58.159025305580926","-58.159025305580926","-58.159025305580926","-13.2661484239335","-13.2661484239335","-13.2661484239335","37.32284651689477","37.32284651689477","37.32284651689477","24.979036545885208","24.979036545885208","24.979036545885208","16.326654326179263","16.326654326179263","16.326654326179263"
"533","69.47278782092059","69.47278782092059","69.47278782092059","64.49474375391341","64.49474375391341","64.49474375391341","-18.47037316889127","-18.47037316889127","-18.47037316889127","-39.79114052229906","-39.79114052229906","-39.79114052229906","42.27484190516926","42.27484190516926","42.27484190516926"
"534","-85.23607329855037","-85.23607329855037","-85.23607329855037","52.54410759721854","52.54410759721854","52.54410759721854","-64.91200756104315","-64.91200756104315","-64.91200756104315","49.24188799039512","49.24188799039512","49.24188799039512","29.369143428675553","29.369143428675553","29.369143428675553"
"535","68.38467711650868","68.38467711650868","68.38467711650868","16.210869087729947","16.210869087729947","16.210869087729947","-9.885567837496701","-9.885567837496701","-9.885567837496701","31.38938457639769","31.38938457639769","31.38938457639769","46.52006966563106","46.52006966563106","46.52006966563106"
"536","29.7896961838019","29.7896961838019","29.7896961838019","22.57702402403466","22.57702402403466","22.57702402403466","-79.54652557961107","-79.54652557961107","-79.54652557961107","33.649937603542234","33.649937603542234","33.649937603542234","16.075162078512964","16.075162078512964","16.075162078512964"
"537","51.62259367634167","51.62259367634167","51.62259367634167","0.5513005699229478","0.5513005699229478","0.5513005699229478","23.190081397061803","23.190081397061803","23.190081397061803","-88.85589516537686","-88.85589516537686","-88.85589516537686","14.581364947708627","14.581364947708627","14.581364947708627"
"538","54.608157023774844","54.608157023774844","54.608157023774844","56.49533484804986","56.49533484804986","56.49533484804986","-31.20848916302888","-31.20848916302888","-31.20848916302888","58.61394455906807","58.61394455906807","58.61394455906807","20.687612364007407","20.687612364007407","20.687612364007407"
"539","34.51533265577934","34.51533265577934","34.51533265577934","-82.55211363059176","-82.55211363059176","-82.55211363059176","64.13026078587423","64.13026078587423","64.13026078587423","61.298035081149884","61.298035081149884","61.298035081149884","25.0573578225662","25.0573578225662","25.0573578225662"
"540","23.860974359809234","23.860974359809234","23.860974359809234","60.056478365688314","60.056478365688314","60.056478365688314","61.663583100846026","61.663583100846026","61.663583100846026","71.22727700723232","71.22727700723232","71.22727700723232","20.608374232248796","20.608374232248796","20.608374232248796"
"541","55.29782872768977","55.29782872768977","55.29782872768977","-7.47643234777448","-7.47643234777448","-7.47643234777448","19.905299987778754","19.905299987778754","19.905299987778754","75.84333456862616","75.84333456862616","75.84333456862616","-4.468617601475863","-4.468617601475863","-4.468617601475863"
"542","-27.645688703912043","-27.645688703912043","-27.645688703912043","56.56015580565309","56.56015580565309","56.56015580565309","-34.96719098308592","-34.96719098308592","-34.96719098308592","31.612822959848653","31.612822959848653","31.612822959848653","29.814409174879398","29.814409174879398","29.814409174879398"
"543","67.31769138404982","67.31769138404982","67.31769138404982","42.32392329129485","42.32392329129485","42.32392329129485","24.557963454840646","24.557963454840646","24.557963454840646","72.3295566880242","72.3295566880242","72.3295566880242","37.309931109778404","37.309931109778404","37.309931109778404"
"544","-32.685756309273636","-32.685756309273636","-32.685756309273636","36.83654690084611","36.83654690084611","36.83654690084611","29.04668502357302","29.04668502357302","29.04668502357302","59.03751816487164","59.03751816487164","59.03751816487164","-80.87036760788979","-80.87036760788979","-80.87036760788979"
"545","37.165510761025025","37.165510761025025","37.165510761025025","47.97628143599296","47.97628143599296","47.97628143599296","-17.62765735416216","-17.62765735416216","-17.62765735416216","56.70821340721335","56.70821340721335","56.70821340721335","41.904175048828066","41.904175048828066","41.904175048828066"
"546","60.849866188079694","60.849866188079694","60.849866188079694","41.22060171622861","41.22060171622861","41.22060171622861","47.03606236733445","47.03606236733445","47.03606236733445","70.86413316995231","70.86413316995231","70.86413316995231","34.58615535700458","34.58615535700458","34.58615535700458"
"547","65.08887059231532","65.08887059231532","65.08887059231532","33.926320223218056","33.926320223218056","33.926320223218056","37.68934871670169","37.68934871670169","37.68934871670169","48.962815351822144","48.962815351822144","48.962815351822144","7.939533235976343","7.939533235976343","7.939533235976343"
"548","66.8028755948624","66.8028755948624","66.8028755948624","53.13599979335861","53.13599979335861","53.13599979335861","-29.683481057950598","-29.683481057950598","-29.683481057950598","81.8635489882523","81.8635489882523","81.8635489882523","22.925168362285245","22.925168362285245","22.925168362285245"
"549","6.1105137553582525","6.1105137553582525","6.1105137553582525","-6.254598366533869","-6.254598366533869","-6.254598366533869","-40.37117047610554","-40.37117047610554","-40.37117047610554","70.74614153359215","70.74614153359215","70.74614153359215","21.808658977413387","21.808658977413387","21.808658977413387"
"550","33.850681416242416","33.850681416242416","33.850681416242416","59.000718281638804","59.000718281638804","59.000718281638804","70.1203224602421","70.1203224602421","70.1203224602421","63.01059078771337","63.01059078771337","63.01059078771337","68.16244906301158","68.16244906301158","68.16244906301158"
"551","55.8024815610634","55.8024815610634","55.8024815610634","-6.313167955060532","-6.313167955060532","-6.313167955060532","-8.404505952935363","-8.404505952935363","-8.404505952935363","82.24141673406375","82.24141673406375","82.24141673406375","37.26560662808059","37.26560662808059","37.26560662808059"
"552","-1.719445361431167","-1.719445361431167","-1.719445361431167","-91.44219638020903","-91.44219638020903","-91.44219638020903","45.71826202919566","45.71826202919566","45.71826202919566","57.516767858540085","57.516767858540085","57.516767858540085","8.179452529675117","8.179452529675117","8.179452529675117"
"553","45.91635175632024","45.91635175632024","45.91635175632024","45.15392271619722","45.15392271619722","45.15392271619722","35.33245290911164","35.33245290911164","35.33245290911164","66.76090860490716","66.76090860490716","66.76090860490716","-93.62917326947861","-93.62917326947861","-93.62917326947861"
"554","70.06790577770919","70.06790577770919","70.06790577770919","44.672792268022995","44.672792268022995","44.672792268022995","-66.82363692681332","-66.82363692681332","-66.82363692681332","35.524274323867076","35.524274323867076","35.524274323867076","46.113504809483324","46.113504809483324","46.113504809483324"
"555","58.71149571727254","58.71149571727254","58.71149571727254","49.774683764729744","49.774683764729744","49.774683764729744","55.326512568546505","55.326512568546505","55.326512568546505","47.58776329016163","47.58776329016163","47.58776329016163","66.89680139293226","66.89680139293226","66.89680139293226"
"556","34.14469079348264","34.14469079348264","34.14469079348264","63.724988445740344","63.724988445740344","63.724988445740344","-64.17130528146319","-64.17130528146319","-64.17130528146319","61.43704964500176","61.43704964500176","61.43704964500176","50.91820646992177","50.91820646992177","50.91820646992177"
"558","67.59242410989101","67.59242410989101","67.59242410989101","67.76503876694076","67.76503876694076","67.76503876694076","-4.489577350416344","-4.489577350416344","-4.489577350416344","35.73717574993459","35.73717574993459","35.73717574993459","59.98102555542452","59.98102555542452","59.98102555542452"
"559","-38.89556307041946","-38.89556307041946","-38.89556307041946","47.89293043715958","47.89293043715958","47.89293043715958","19.384389213264114","19.384389213264114","19.384389213264114","38.86670759797742","38.86670759797742","38.86670759797742","55.1987213967194","55.1987213967194","55.1987213967194"
"560","38.84795124626697","38.84795124626697","38.84795124626697","62.25699712902282","62.25699712902282","62.25699712902282","26.855568992418306","26.855568992418306","26.855568992418306","48.34663316601896","48.34663316601896","48.34663316601896","-15.47494063214477","-15.47494063214477","-15.47494063214477"
"561","39.41296860739356","39.41296860739356","39.41296860739356","61.20690087057269","61.20690087057269","61.20690087057269","51.34775498852421","51.34775498852421","51.34775498852421","62.243170443060116","62.243170443060116","62.243170443060116","34.53520218605534","34.53520218605534","34.53520218605534"
"562","59.4833623553511","59.4833623553511","59.4833623553511","45.68503538688661","45.68503538688661","45.68503538688661","-85.72867939901114","-85.72867939901114","-85.72867939901114","77.4493379456517","77.4493379456517","77.4493379456517","-3.834236737356127","-3.834236737356127","-3.834236737356127"
"563","49.61183326360801","49.61183326360801","49.61183326360801","70.96157850753177","70.96157850753177","70.96157850753177","-21.981324026493716","-21.981324026493716","-21.981324026493716","18.960983936387155","18.960983936387155","18.960983936387155","69.67212887630554","69.67212887630554","69.67212887630554"
"564","68.19225856688152","68.19225856688152","68.19225856688152","53.08330811695726","53.08330811695726","53.08330811695726","43.16367446152913","43.16367446152913","43.16367446152913","46.518227293536604","46.518227293536604","46.518227293536604","39.95835095382723","39.95835095382723","39.95835095382723"
"565","-6.442438898214165","-6.442438898214165","-6.442438898214165","50.566919059960206","50.566919059960206","50.566919059960206","-26.053427540711546","-26.053427540711546","-26.053427540711546","-6.341742119444852","-6.341742119444852","-6.341742119444852","32.45671709961943","32.45671709961943","32.45671709961943"
"566","51.1613650388748","51.1613650388748","51.1613650388748","39.92423594873295","39.92423594873295","39.92423594873295","54.268072115490895","54.268072115490895","54.268072115490895","37.830290063303146","37.830290063303146","37.830290063303146","70.46375814892176","70.46375814892176","70.46375814892176"
"567","78.98648143060129","78.98648143060129","78.98648143060129","30.586851963692833","30.586851963692833","30.586851963692833","-67.59392757050551","-67.59392757050551","-67.59392757050551","36.46710291258144","36.46710291258144","36.46710291258144","-95.07785588102303","-95.07785588102303","-95.07785588102303"
"568","30.761527699038812","30.761527699038812","30.761527699038812","21.63415625320104","21.63415625320104","21.63415625320104","-75.04827958185888","-75.04827958185888","-75.04827958185888","40.11387469655202","40.11387469655202","40.11387469655202","29.63079132509286","29.63079132509286","29.63079132509286"
"569","62.91065217912569","62.91065217912569","62.91065217912569","68.1619823472087","68.1619823472087","68.1619823472087","52.888463211566105","52.888463211566105","52.888463211566105","73.95496887883941","73.95496887883941","73.95496887883941","44.585406693467895","44.585406693467895","44.585406693467895"
"570","65.3326027753253","65.3326027753253","65.3326027753253","65.5008403787283","65.5008403787283","65.5008403787283","20.93895188694438","20.93895188694438","20.93895188694438","48.96987798170309","48.96987798170309","48.96987798170309","28.801939287265117","28.801939287265117","28.801939287265117"
"571","56.37449557916373","56.37449557916373","56.37449557916373","58.55431267834109","58.55431267834109","58.55431267834109","-3.2162282188500897","-3.2162282188500897","-3.2162282188500897","30.9497048548187","30.9497048548187","30.9497048548187","76.20388620237979","76.20388620237979","76.20388620237979"
"572","28.20669738467999","28.20669738467999","28.20669738467999","55.52796309887626","55.52796309887626","55.52796309887626","77.11379625952567","77.11379625952567","77.11379625952567","63.37690171246027","63.37690171246027","63.37690171246027","18.039732290817025","18.039732290817025","18.039732290817025"
"573","20.55719090971279","20.55719090971279","20.55719090971279","39.46253970638066","39.46253970638066","39.46253970638066","48.8173591185694","48.8173591185694","48.8173591185694","-73.69784151321542","-73.69784151321542","-73.69784151321542","41.9789593992794","41.9789593992794","41.9789593992794"
"574","62.95118829497248","62.95118829497248","62.95118829497248","36.86275560063868","36.86275560063868","36.86275560063868","-1.933674695157446","-1.933674695157446","-1.933674695157446","50.30159383890188","50.30159383890188","50.30159383890188","31.912161150613162","31.912161150613162","31.912161150613162"
"575","65.59321732557395","65.59321732557395","65.59321732557395","35.69804527747872","35.69804527747872","35.69804527747872","24.46120857033106","24.46120857033106","24.46120857033106","63.71547196647722","63.71547196647722","63.71547196647722","53.427072155651636","53.427072155651636","53.427072155651636"
"576","38.92641777199495","38.92641777199495","38.92641777199495","72.67944789024678","72.67944789024678","72.67944789024678","-66.31949735985344","-66.31949735985344","-66.31949735985344","70.10977372761805","70.10977372761805","70.10977372761805","70.22878623379603","70.22878623379603","70.22878623379603"
"577","70.7789348715611","70.7789348715611","70.7789348715611","46.50122164988567","46.50122164988567","46.50122164988567","-43.78989066491359","-43.78989066491359","-43.78989066491359","54.49432878583322","54.49432878583322","54.49432878583322","45.88686750263164","45.88686750263164","45.88686750263164"
"578","61.427399855022216","61.427399855022216","61.427399855022216","9.905405647467367","9.905405647467367","9.905405647467367","29.209257938757435","29.209257938757435","29.209257938757435","39.099047509111806","39.099047509111806","39.099047509111806","-85.23328133140718","-85.23328133140718","-85.23328133140718"
"579","15.756995414935208","15.756995414935208","15.756995414935208","48.71987426147215","48.71987426147215","48.71987426147215","50.168486505842566","50.168486505842566","50.168486505842566","62.83116738088675","62.83116738088675","62.83116738088675","39.312465003511186","39.312465003511186","39.312465003511186"
"580","55.0465648589827","55.0465648589827","55.0465648589827","37.713325866433124","37.713325866433124","37.713325866433124","62.5956871349093","62.5956871349093","62.5956871349093","53.149678866792485","53.149678866792485","53.149678866792485","6.561683439693465","6.561683439693465","6.561683439693465"
"581","56.472123515100336","56.472123515100336","56.472123515100336","45.33247082895115","45.33247082895115","45.33247082895115","34.62409666822437","34.62409666822437","34.62409666822437","77.97035304024064","77.97035304024064","77.97035304024064","68.14631318206041","68.14631318206041","68.14631318206041"
"582","71.51961981538831","71.51961981538831","71.51961981538831","27.751177853869894","27.751177853869894","27.751177853869894","18.31126484970432","18.31126484970432","18.31126484970432","47.72293511587342","47.72293511587342","47.72293511587342","37.84487532134439","37.84487532134439","37.84487532134439"
"583","20.70664701443649","20.70664701443649","20.70664701443649","53.52703037892454","53.52703037892454","53.52703037892454","16.574703578321117","16.574703578321117","16.574703578321117","43.84563733726085","43.84563733726085","43.84563733726085","28.66082284901695","28.66082284901695","28.66082284901695"
"584","60.077130258969525","60.077130258969525","60.077130258969525","14.365837887818147","14.365837887818147","14.365837887818147","-5.130051575656153","-5.130051575656153","-5.130051575656153","35.251850448583426","35.251850448583426","35.251850448583426","42.10433622460219","42.10433622460219","42.10433622460219"
"585","58.14515843666038","58.14515843666038","58.14515843666038","39.64111922258129","39.64111922258129","39.64111922258129","44.19541657662335","44.19541657662335","44.19541657662335","11.110157507774586","11.110157507774586","11.110157507774586","-63.06057766372422","-63.06057766372422","-63.06057766372422"
"586","-88.31667890433785","-88.31667890433785","-88.31667890433785","11.68259254025846","11.68259254025846","11.68259254025846","-22.56273181705832","-22.56273181705832","-22.56273181705832","61.115895709729415","61.115895709729415","61.115895709729415","54.102182016070856","54.102182016070856","54.102182016070856"
"587","8.45286687950589","8.45286687950589","8.45286687950589","59.51352405661951","59.51352405661951","59.51352405661951","37.797526816949244","37.797526816949244","37.797526816949244","40.39663118859059","40.39663118859059","40.39663118859059","-66.69891519166096","-66.69891519166096","-66.69891519166096"
"588","29.78291765457754","29.78291765457754","29.78291765457754","68.40359429422689","68.40359429422689","68.40359429422689","-12.398812511056299","-12.398812511056299","-12.398812511056299","73.0325763426704","73.0325763426704","73.0325763426704","67.46122725703586","67.46122725703586","67.46122725703586"
"589","51.13099289440333","51.13099289440333","51.13099289440333","-27.45836644424441","-27.45836644424441","-27.45836644424441","57.06745187177617","57.06745187177617","57.06745187177617","41.83595840706937","41.83595840706937","41.83595840706937","46.2461592858253","46.2461592858253","46.2461592858253"
"590","42.91369979033432","42.91369979033432","42.91369979033432","52.975384701863135","52.975384701863135","52.975384701863135","-63.09269460062574","-63.09269460062574","-63.09269460062574","81.54976995412345","81.54976995412345","81.54976995412345","51.14435898858723","51.14435898858723","51.14435898858723"
"591","73.52242903125205","73.52242903125205","73.52242903125205","19.442642347656992","19.442642347656992","19.442642347656992","56.50105775315907","56.50105775315907","56.50105775315907","62.602623976219355","62.602623976219355","62.602623976219355","34.88124257565475","34.88124257565475","34.88124257565475"
"592","-7.78091377973975","-7.78091377973975","-7.78091377973975","10.723269178867929","10.723269178867929","10.723269178867929","51.840564957214305","51.840564957214305","51.840564957214305","43.14915617327373","43.14915617327373","43.14915617327373","75.2773692456078","75.2773692456078","75.2773692456078"
"593","38.69700156579824","38.69700156579824","38.69700156579824","42.35400540648042","42.35400540648042","42.35400540648042","31.102418908293163","31.102418908293163","31.102418908293163","56.100526627331945","56.100526627331945","56.100526627331945","75.199703602544","75.199703602544","75.199703602544"
"594","49.831573485603506","49.831573485603506","49.831573485603506","20.26896011604327","20.26896011604327","20.26896011604327","-45.13329078297735","-45.13329078297735","-45.13329078297735","-7.833944668563978","-7.833944668563978","-7.833944668563978","71.5211544978793","71.5211544978793","71.5211544978793"
"595","46.2058387496393","46.2058387496393","46.2058387496393","74.12615849361406","74.12615849361406","74.12615849361406","62.44166774476079","62.44166774476079","62.44166774476079","44.919454680660344","44.919454680660344","44.919454680660344","57.2222832265981","57.2222832265981","57.2222832265981"
"596","28.097434660802367","28.097434660802367","28.097434660802367","76.67111470697276","76.67111470697276","76.67111470697276","52.89073884852397","52.89073884852397","52.89073884852397","46.20565089067846","46.20565089067846","46.20565089067846","52.732779926667874","52.732779926667874","52.732779926667874"
"597","-72.16005361694931","-72.16005361694931","-72.16005361694931","34.370099520985804","34.370099520985804","34.370099520985804","39.68438298426659","39.68438298426659","39.68438298426659","40.93088748288351","40.93088748288351","40.93088748288351","28.037212300555506","28.037212300555506","28.037212300555506"
"598","76.07216690660879","76.07216690660879","76.07216690660879","72.40821400419448","72.40821400419448","72.40821400419448","56.16478127679122","56.16478127679122","56.16478127679122","68.80084921891034","68.80084921891034","68.80084921891034","-2.0410376597949265","-2.0410376597949265","-2.0410376597949265"
"599","56.0437204148528","56.0437204148528","56.0437204148528","42.606674420586614","42.606674420586614","42.606674420586614","80.53778090826185","80.53778090826185","80.53778090826185","72.985791623476","72.985791623476","72.985791623476","-90.91318732328398","-90.91318732328398","-90.91318732328398"
"600","-31.44359349366921","-31.44359349366921","-31.44359349366921","65.31552671695758","65.31552671695758","65.31552671695758","-44.99214789690631","-44.99214789690631","-44.99214789690631","72.35670127293392","72.35670127293392","72.35670127293392","55.16216232414036","55.16216232414036","55.16216232414036"
"601","53.17118193143757","53.17118193143757","53.17118193143757","71.38071436703663","71.38071436703663","71.38071436703663","-91.2950873685082","-91.2950873685082","-91.2950873685082","71.34123501665434","71.34123501665434","71.34123501665434","53.0678250478688","53.0678250478688","53.0678250478688"
"602","23.607972831715895","23.607972831715895","23.607972831715895","45.23040546361907","45.23040546361907","45.23040546361907","-14.101967399971809","-14.101967399971809","-14.101967399971809","1.810786677100057","1.810786677100057","1.810786677100057","48.06241061999447","48.06241061999447","48.06241061999447"
"603","-12.932885380475062","-12.932885380475062","-12.932885380475062","81.22907058223062","81.22907058223062","81.22907058223062","-14.330905041611716","-14.330905041611716","-14.330905041611716","70.60917635741465","70.60917635741465","70.60917635741465","54.209497082288095","54.209497082288095","54.209497082288095"
"604","64.6594659060246","64.6594659060246","64.6594659060246","61.582497716839114","61.582497716839114","61.582497716839114","-63.87664548332263","-63.87664548332263","-63.87664548332263","69.9764876418175","69.9764876418175","69.9764876418175","67.68814549305289","67.68814549305289","67.68814549305289"
"605","48.996198083628194","48.996198083628194","48.996198083628194","7.459631424110929","7.459631424110929","7.459631424110929","42.684335824675756","42.684335824675756","42.684335824675756","73.24460072083704","73.24460072083704","73.24460072083704","51.213731577885255","51.213731577885255","51.213731577885255"
"606","47.397621436951724","47.397621436951724","47.397621436951724","-26.278282238184516","-26.278282238184516","-26.278282238184516","49.05254321053958","49.05254321053958","49.05254321053958","70.13615939381343","70.13615939381343","70.13615939381343","71.3869671977966","71.3869671977966","71.3869671977966"
"607","-19.31555351726275","-19.31555351726275","-19.31555351726275","56.44557902130528","56.44557902130528","56.44557902130528","48.95592672850485","48.95592672850485","48.95592672850485","-1.0665355711688569","-1.0665355711688569","-1.0665355711688569","-74.13811996543332","-74.13811996543332","-74.13811996543332"
"609","50.56512907123691","50.56512907123691","50.56512907123691","38.67001655372948","38.67001655372948","38.67001655372948","48.492366648424294","48.492366648424294","48.492366648424294","55.77581665603808","55.77581665603808","55.77581665603808","45.391235753286175","45.391235753286175","45.391235753286175"
"610","7.0406675390653035","7.0406675390653035","7.0406675390653035","9.240441356640112","9.240441356640112","9.240441356640112","-63.895241469929154","-63.895241469929154","-63.895241469929154","22.71204241065697","22.71204241065697","22.71204241065697","20.032098115842235","20.032098115842235","20.032098115842235"
"611","63.393831731615","63.393831731615","63.393831731615","38.87803000933878","38.87803000933878","38.87803000933878","43.00152425096666","43.00152425096666","43.00152425096666","47.680750132194746","47.680750132194746","47.680750132194746","37.844222217757356","37.844222217757356","37.844222217757356"
"612","64.45868863379579","64.45868863379579","64.45868863379579","80.61824836129112","80.61824836129112","80.61824836129112","67.00739663384888","67.00739663384888","67.00739663384888","23.731946099041327","23.731946099041327","23.731946099041327","-90.13613619936869","-90.13613619936869","-90.13613619936869"
"613","77.98382184912938","77.98382184912938","77.98382184912938","22.347795428984078","22.347795428984078","22.347795428984078","47.02575556593539","47.02575556593539","47.02575556593539","60.16639544132968","60.16639544132968","60.16639544132968","57.454560646479905","57.454560646479905","57.454560646479905"
"614","17.938541761022687","17.938541761022687","17.938541761022687","2.515649843206755","2.515649843206755","2.515649843206755","14.049442109214255","14.049442109214255","14.049442109214255","61.14761039132795","61.14761039132795","61.14761039132795","66.75060040130846","66.75060040130846","66.75060040130846"
"615","62.19130579151181","62.19130579151181","62.19130579151181","33.686802929132156","33.686802929132156","33.686802929132156","6.545773501403342","6.545773501403342","6.545773501403342","-45.80394862502864","-45.80394862502864","-45.80394862502864","56.337123545059725","56.337123545059725","56.337123545059725"
